0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
궁금한게 있어요! 요즘 효소많이 나오잖아요? 정말 꼭 섭취해야하나요? 이게 건강과 다이어트에 정말 도움이 되는건가요? 주변에서 다들 먹으니 저도 먹고있긴한데 챙겨먹어야할것들이 요즘 너무 넘쳐나니 버겁더라구요,쌀밥 1/3 제외하고 나머지는 딱 요 추천이랑 비슷하게 하고 있는데 진짜 넘 안정적으로 야금야금 잘 빠져용 저녁 7-12 어떻게 참냐는 분들은..! 바쁘게 지내시면 아주 쉽게 돼요 ㅎㅎ 어느 순간 하나 다 먹던거 다 못 먹을 정도로 위가 작아졌구나 하는 때가 올거에요,"와우! 제 이야기인줄 알았습니다! (6년 차 거의 이 루틴으로 살고 있는 증인). 영양제는 잘챙겨먹지 못하지만, 저녁 이후 점심식사 전까지 물만 마시고 그 사이에 운동하는 습관 덕에 5-6년동안 체중 변화 2킬로이상 난 적이 없었고 건강에 문제 생긴 적도 없습니다. 추천하는 라이프 사이클이에요 ㅎㅎ 정착되면 오히려 야식 가끔 먹거나 점심전 간식해도 변화 별로 없이 유지가 잘 됩니다!",그럼 공복시 12시 이전에 물 말고 영양제는 복용가능해요? 영양제도 12시 이후 공복 끝날때 이후로 먹어야하나요??,굶으라는 거군요…😢,먼..저녁7시부터 낮12시 까지면 15시간 아니고 17시간 입니다~,운동해서 1200칼로리는 채워야하는대 두끼 나눠먹기엔 배터져요 어카죠😢,"갑상선 전절제 후 갑상선호르몬제 복용중인데요, 추천하신 잔티젠이나 카테킨외 2종류 제품을 먹어도 갑상선 호르몬 수치에 영향이 없나 궁금해요.. 수술 후 10년동안 잘 유지되던 수치가 갑자기 저하로 바뀌어서 살이 많이 쪘는데요, 그때 카테킨이랑 사과식초? 이런걸 먹었었거든요 ㅠㅠ 우연히 시기가 겹친건지 영향이 있는지 궁금해요. 영향이 없다면 이번에 다시 먹어보려고요. 4가지 제품 중 위장장애 없고 추천하시는게 있으신지 궁금합니다, 감사합니다 :)","쌤~ 아침에 유산균, 쏜리서치 기초영양소, 쏜 칼슘마그네슘 챙겨먹어야 하눈뎅.아침 안먹으면 빈 속에 영양제들만 먹어도 되요??",내가 50이넘도록 47키로유지가되는비법인듯요 평소 밥은 반공기 반찬은양껏 저녁식후이후엔담날 점심때까지 물만먹고유지 각종영양제 아직까지 안먹음 알러지체질인이유도있지만 약에대한거부감때문  살찌고안찌는데는 그만한이유는다있는듯요 ^^,역시 다이어트엔 간헐적 단식이 최고지용❤️❤️❤️😆,내일부터 다시 다욧트 시작입니다!!!!🙏🏻,금식시간에 물 외에 아메리카노도 안되나요? 😢😢,약사님 금식 시간에(아침) 영양제 섭취도 안될까요 ??,@luv_lilis_ 어머니가 말씀하신 간헐적 단식 🍽️
"명치는 안아픈데 등쪽이 자주 아파요…아린이집 영아반 교사라 직업병(근육통)인가 싶긴 한데 가끔 무서워서요..췌장쪽이 아프면 다르게 아프나요?? 다른 증상은 없고 등,허리 쪽이 자주 아픈편이예요",최근 급성췌장염으로 입원 후 퇴원했어요. 의사샘이 영양제나 건강식품은 췌장염을 유발할 수 있으니 당분간 먹지 말라고 하셨는데 어떻게 해야 할까요? ㅠㅠ,친언니가 췌장암 진단받고 8개월만에 먼 곳으로 가버렸어요. 주로 음주하는 육류식단의 남성들이 많이 걸린다고 하는데 언니는 육류도 잘 안하고 소식하는 편이고 술은 입에도 못대는 사람이었어요. 당뇨도 정상 햘압도 정상인 마른체형 여자였죠. 근데 딱하나 걸리는게 약20년정도 코카*라는 마셨는데 식사를 할 때도 물대신 먹는 경우가 많았습니다. 좋은 정보 항상 감사드려요. 새해 복 많이 받으시고 건강하세요❤️,최근에 위.장이아프고 허리 등통증이 너무심해서 병원갔는데 급성위장염 진단받고 피검사했거든요 ㅠㅠ 장염수치 1.65까지 내려갔다고 하는데 췌장염은 다른진료를 봐야알수있는건가요??!! 건강검진때 복부초음파할때는 췌장이야기는 없으셨는데ㅠㅠ,일주일에 주말 하루에서~이틀정도 나가서 술마시는데ㅠ감튀도 좋아하지만 자주는 안먹어서 괜찮겠죠?ㅎ,건강검진을 해도 췌장쪽에 문제여부가 잘 안 나올때가 있는데 어떡해야될까요?,선생님 체했을 경우에도  명치와 등쪽이 같이 아프기도 하던데ᆢ 그럴때 췌장염도 생각해봐야하는건가요ᆢ😂😂,막창 실컷먹고 라면으로입가심 하던도중에 이글을봤네요😂😂,눈에 쏙쏙 들어옵니다ㅎ 역시 음식조심이 최고네요👏👏👏😍😍😍,"너무 궁금했던건데 감사합니다.그리구 고혈압,신장이 많이 안 좋으신분들은 어떤 영양제가 도움이 될까요?신장기능이 안좋아져서인지 잠도 잘  못주무시고요 ㅠ",곱창이랑 술먹으면 저승행 급행열차 타는거네요….😮😮,선생님 저는 일단 ㅈ진거 같네요..,둘다 해당이 됩니다😢😢😢,@seoooppp 5번빼고 다 좋아하는거 아니여? 조심해,@169.601  에너지드링크 많우 마시지마...맥주도 매일 마시지 말고..
안그래도 입주변 뾰루지들이 갑자기 올라와서 다 짜버려가지구 연고같은게 필요했는데 유익한 정보 감사합니당,"손등에 기름이튀어서 화상색소침착으로 콘투락투벡스겔 연고를 사서 바르고있었는데요 임산부금지더라구요.,혹시 임산부가 사용했다면 어떤문제가 발생되는건가요..?(피부알러지반응은 없었어요)",선생님 수술하고 실밥 뽑았는데요 언제부터 흉터연고 가능할까요😢,헤파린계열은 쉽게 구하는데 실리콘계열은 더마틱@ 빼곤 없나보더라구요 😢 카피연고가 있음 좋을텐데,좋은 영상 잘 보고 갑니다. 혹시 영상에서 제품을 보여주실 때 너무 흔들지 않고 좀더 가만히 보여주실 수 있을까요 ㅠ 흔들려서 제품명을 확인하기가 어려워서요..,저는 그래서 노스카나 위에 시카케어겔 시트 붙이고 방수 테이프로 공구리(?)를 쳐버립니다 ㅋㅋㅋㅋㅋ,두 제품 연고이름이 뭘까용 ???😮,"운동도 일주일에 6번 헬스하고 물도 2리터 가까이 먹는데 장연동운동이 잘 안돼서 적게먹어도, 많이먹어도 배출이 잘 안돼는데요..유산균도 유명한것들 셀티아이, 락토핏,여에스더 도 효과가 없었고 효소와 차전차피도 효과가 없었습니다.",항상 고생 많으십니다! 최근에 올려주신 유튜브를 보고 담백**에서 아르기닌을 구매했는데 이뮨 에센스 제품 자체가 사라지고 아르기닌 라이신 컴플렉스라는 제품으로 왔습니다! 혹시 이걸로 먹어도 상관 없나요? 유산균에 아연이 함유되어 있습니다!,착색된 흉터에는 어떤가용.?,오래된 자국 없애는 연고는  없을까요? 예전 천연비누 잘못쓰다 여드름 200개가랑 나서 상처 많아졌네요 ㅠ,제품명 알려주세요~~~^^ 저희딸은 노스카나 에크논 클리어틴 요롷게 쓰거든요,제일중요한 연고이름은요?.?,@jhng._.93 그렇단당,@star_son_s 이거네?
안녕하세요 질문있어서 디엠드리려다 댓글로 남깁니다!🥹제가 제왕절개후 흉터관리로 시카케어밴드와 콘투라투벡스로 6개월정도 관리를 햇는데도 흉터가 거의 그대로 있는것 같아서요ㅠ 혹시 콘투라투벡스겔보다 좋은 연고가 있을까요?? 원래 제 살성은 켈로이드가 아닌것같은데.. 제왕 상처는 붉게 튀어나온 편이에요!🥲,경치도 좋긴하지만 약사님이 넘 어려 보이시는데요^^ 😍😍😍,왜 저는 변산갓다고 생각했을까여 ㅋㅋㅋ🙌 어딜가나 좋은 코스 찾아서 추천해주시는 약사님 최공!,어머 산방산 앞!! 저 자주 가는데 약사님을 한번을 못마주치고!! 넘나 아쉽네요 😂,산방산 앞 용머리해안 아닙니꺄!!! 😍,가고싶다고 가서도 무조건 갈수없는곳이죠^^,요기 좋지요 생각보다 빡신ㅋ 아름다운곳^^,운이 좋으시네요. 날씨가 안 좋으면 출입금지예요.😍😍,담에  그 코스로 가봐야게씀다~~~😊😊😊😊,일정내내 파도가 높아 입장을 할 수없었던ㅠㅠ,와우 ~ 올해한국제주여행 꼭 가봐야할것같앙요~👏,여기 알쥬알쥬 ㅋㅋㅋ멋찐곳이지요,와우!멋진곳이네요😍,우앙 머찌네요~👍👍👍,제주 해안 지형 중 좋아하는 곳 중 한 곳입니다. 👏👏
약사님 오메가 만 먹으면 트러블이 올라오는데 .. 오메가를 먹고싶으면 어떤제품 . 을 먹어야할까요 ...😢😢😢😢,피크노제놀‘ 공구했는데요.. 저혈압이 심하면 복용하면 안되나요?  저혈압 40-50정도되고 활동하기 시작하면 70-90까지 오르는 편이요~,약사님~😮오래 서서일하는데 무릎뒷쪽이 아파요😭😭바닥에 앉았다 일어나면 무릎을 일자로 펴서 바로 못일어나겠어요😭이럴때 영양제나 통증약 추천해주실수 있을까요?😢😢무릎보호대 하면 서서 일하는데 움직일때 불편해서 못하겠어요😭😭,누구나 성인은 복용가능하나용,저 잘때 자꾸 종아리 근육이 뭉쳐서 통증을 유발하는데 이럴때 효과 있는 약이 있을까요?,오메가3 식후 한일씩 먹고있는데 한번에 두세알씩 먹어도 되나요? 식사가 들쭉날쭉이라ㅜㅜ 더리틀 먹고있어용!,레스베라트롤은 쏜꺼 먹음 되죵?.? 😍,오메가는 먹고있고 나머지 3개중에 한가지만 고른다면 약사님은 어떤거 추천하세요?,"피크노제놀 솔가제품 30미리짜리 아침식사후 먹고있는데요, 두알먹어도 되는거죠?❤️",하시모토갑상선염인데..좋은정보 감사합니다,감사합니다. 커큐민 복용 피해야 할 사람이나 같이 먹지 말아야 되는 영양제도 있나요? 남편이 지방간.고혈압경계.콜레스테롤높고 약간의 경동맥죽종도 있어요ㅠ 먹어도 될까요?? 강황이 지방을 태운다?는 얘기도 들어서 도움될까하구요.,선생님 오메가는 하루 한알 섭취로 알고있는데 ᆢ하루 두번 먹어도 되는건가요?,약사님 4가지 성분이 들어있는 약을 추천좀해주세요ㅜㅜ,약사님 저희신랑이 주기적으로 몸에 종기가 나는데.. 지금 먹는 약이 스포츠리서치오메가3 약 뿐인데.. 추천해주실 영양제 있을까요?,약사님 왜 ....... 귀....엽지? ㅋㅋㅋ 귀염상 ㅋㅋㅋ 표정연기 깜찍 ㅋㅋㅋㅋㅋ
렌즈를 하루종일 착용하는데 안구건조증 있다고 해서 워터렌즈를 사용해요.. 도움될까요?.. 그래도 뻑뻑하고 건조해요ㅠ  렌즈낀채로 눈에바로 넣어도 될까요?..,새로 뜯어서 양쪽 한방울씩만 넣고 남은건 다 버려야하나요? 😢 넘 많이 남네요 ㅜㅜ,한방울 넣고 그럼 일회용 인공눈물 버려야되나요? 안경쓰는데도 노안오려는지 눈이 퍽퍽하거든요 ㅜㅜ,인공눈물 자주 넣으면 더 건조해진다는게 맞나요??😮,사용기한 넘은것은 아무래도 쓰면 안되겠지요?,선생님 말씀처럼 식약처가이드가 한두방울쓰고 남은건 버려야 하는데 왜  여섯일곱방울씩 양을 마니해서 판매를 하는건가요 ? 다른 이유가 있는지 궁금합니다,성인 여자가 오메가3 1250mg 아침에1알 저녁에1알 먹으면 많이 먹는건가요???,우리집에 약장이 생겼어요 쌤유튭보구 사가지고 ㅎㅎ 다행이 잘 챙겨 먹고 있어요,안녕하세요. 고약사님 추천해주시는 투루땡 오메가3를 하루에 한번씩 복욕하는데..안구 건조증이 심해서 각막이 자주 찢어져서 눈이 너무 아프고 시력이 떨어질까봐 걱정입니다.,ㅋㅋㅋㅋㅋ 버리는 동작 아주 포인트입니다 :) 🔥😃,불면증에 좋은 영양제는 뭐가 있을까요?69세,역시 항상  고마운 정보맨입니다😍,"@7k_hyun 이거 보는데 쌤이 생각났오,, 요즘은 좀 덜해보이긴하지만 참고해봐용‼️",@k.jjjjjm 그렇대! 한번 해봐바 😮,@ha0_iii 이거 엄마좀보여줄래?
숙성도 좋긴했으나 공장같이 너무 후다닥 먹고 가야하는 정신없었던 곳으로 기억하네요. 돈사돈이 더 나은거 같았어요~~ 제주도에서 돼지고기는 뭐 다 맛있긴합니다만 ㅋㅋ,좋았습니다!! 회전율을 중요시하는지 고기도 빠르게 굽고 먹고 나가고를 반복 너무 빨라서 정신 없었어요 ..,우와 너무해~요. 이 밤에 구운 통삼겹살 비디오를 쉐어해주시다니 고문입니닼ㅋㅋ😂😂그나저나 약사님 피부에 잡티도 거의 없으시고 진짜 피부가 좋네요 우와.잡티 없는 좋은 피부비결 쉐어해주세요.아 갑자기 통삼겹살이 급 땡기네요 아 갑자기 배고파지네요 ㅎㅎㅎ,친구중에 이유없는 알레르기로 인해 투퍼데이랑 스피루리나를 추천줬는데 먹으면 좁쌀여드름이 난다고 하네요 레스베라트롤은 어떨까요? 영양주추천 부탁드려요 🤠,중문 숙성도 웨이팅없이 가려면 점심식사시간을 2시쯤에 맞추시는것을 추천합니다….👀,저는 타이밍 잘 맞춰서가서 웨이팅 없이 바로 들어갔는데 맛있게 먹었어요ㅎ날씨는 춥지만 가족들과 행복하고 좋은 시간 보내시길요,참 살가운 사위시군요 모든면에서 완벽한 약사님 즐거운 여행되세요,음주방송인가요?ㅎ,"저는 미리가서.웨이팅 걸어놓고 문자 연락와서 갔는데도 40분정도 줄서서 먹었던 기억이 나네요.고기를 구워줘서 편하긴.했는데 고기맛은 솔직히 긴웨이팅 줄에.비해.특별히 맛 있는건 모르겠어요ㅎ그렇다고 맛 없지도 .,그냥 쏘쏘",약사님  좋은곳 가셨군요 그러나 도민 맛집을 가보세요 거긴 관광객들이가시는곳 ㅋ  신제주 수목원 입구에 포도원 이라는 흑돼지 맛집이 있죠~~주차뿐만아니라  맛은 일단 더할나위없습니다  사장님도  엄청 친절한집이죠 ~~진짜 강추합니다 👍👍👍👍🙏🙏🙇‍♀️,세시간 이상 기다린집입니다 아기18개월때 전 맛집 줄스는거 일도 해본적없는데 오기로 줄섰던집인데 너무기다려서 그런지 맛이 그다지 ...,ㅎㅎ 약사님 저기 핸드폰으로 편히 웨이팅 하실 수 있어요! 아마 테이블링이라는 어플이었던것같네요 ㅎㅎ,와~ 침넘어갑니당~,고기는 그냥 그랬고 멜젓이 맛있었던 기억이 있습니다ㅎㅎ,약사님 제주 찐맛집리스트 드려야겠네요...
정말 다 제 얘기네요 이번 코로나로 집에서 쳐묵쳐묵했더니 없던 근종이 생겼더라구요ㅜㅜ 근종에 효과적인 약은없겠죠? 식습관개선뿐이죠?,식습관 환경호르몬 생활습관 다 관리해도 생기는 사람은 생기고 자라는 사람은 자라더라구요.,저걸 하기란...참 쉽지 않아요.. 진짜 극단적으로 포궁을 적출하는 방법이 예방법이라고 들었습니다...,과체중 아니고 고기 잘 먹지 않는편이고 일회용품 잘 사용하지 않고 알콜도 안먹고 탄수화물도ㅜ그럼에도 왜 생겨있는걸까요??😢,"약사님 안녕하세요! 관련 게시글에 댓글 달앗엇는데 못보신거 같아 여기에 달아봅니다ㅠㅠ  제가 약사님께서 추천해주신 마그네슘이랑 비타민b를 샀는데요 (벤포x에스, 마그x맥스) b6 합이 150mg이 돼서  이걸 하루에 같이 먹어도 되는지 궁금해서 문의드립니다 ㅠㅠ 전에 유투브 영상에서 200mg이하로 먹어야된다고 하셨던것도 있고  100mg이하로 먹어야된다고 하셨던것도 있어서 헷갈리네요ㅠㅠ  답변 주시면 감사하겠습니다!",엉..3번 빼고..전부다;;/ 인데요..무섭게..,스트레스 정말 맞아요... 저 1년동안 스트레스 인생에서 받을 스트레스는 다 받았을때 흰머리까지 나고 그랬는데 그때 근종이 3-4센치에서 11센치로 자라고 많이 생겼어요 담당교수님은 스트레스랑 전혀 상관 없다고 하시지만 저는 아닌거 같아요 지금은 치료후 재발 방지를 위해 운동도 하고 건강히 지내고 있어요 일회용품은 정말 자제 하려고 저도 노력하는 부분 입니다,이거를 다 피하고 사는 인간이 있을까..😢 현대인에게 너무 어렵네요.,ㅋㅋㅋㅋㅋㅋㅋㅋ 웃기지마세요 6번까지 과하게 하지도 않고 심지어 절반이상 해당도 안돼는데ㅋㅋㅋ 그냥 걸리는 체질이면 걸려요. 적게한다고 없어지지도 않구요 ㅋㅋ 그냥 유전적으로 걸릴 사람은 걸려요. 괜히 내 탓인가 싶게 만드는 이런 거 때문에 더 스트레스 받는 듯,약사님~ 자궁염증에 좋은 영양제도 있을까요~???,@namjung325 나 소세지 그만....,@sophie__jinny 딱 나였어....ㅠㅠㅠㅠㅠ,@624.withyou 6번!!🧋,@d.h.kim.89 나 너무 위험해,@yuletide_0 나야나 나야나
20세 아들이 고3부터 새치가 머리의 절반을 차지할만큼 늘더니 안없어지고 계속 진행중입니다.대체 왜그런거고 치료방법 뭘까요,"너무 잘 보고 있어요👏👏 혹시!! 오메가 여쭤봐도 될까요? 친한 지인이 오메가,크릴오일,콜라겐만 먹으면 여드름등의 트러블이 있다고 하는데 그러면 대체영양제로 어떤걸 먹으면 좋을까요??",예전 유튭영상에서 락토비땡 유산균함량이 적다하셧는데 몇개월전 영상에선 락토비땡 제품을 추천해주셔서요 함량괜찮은건가여? 안심하고 먹어도되는건가용??,"30대 직장인인데 너무 피곤해서 추천해주신 벤포땡s 먹고, 오메가3 먹고 효과를 많이 보고있어요!!😍 유튜브에서 늘보고 구세주😂미용실가니깐 머리가 많이 빠졌다고 하는데 라이프익스땡션의 모발 영양제랑 베포땡s 랑 같이 먹어도 될까요? 너무 과할까봐 ㅠㅠㅠ 저녁에 잘때는 더리땡 칼슘마그네슘 아연도 먹거든요😂 조언부탁드려요 👏😍",😢저 정말 필요한 정보였어요.  갱년기 시작되고 탈모가.....😭,이소플라본  몇mg짜리 복용하면되나요? 근종있는사람 복용해도되나요?,친구중에 음식이나 영양제 안맞는거 먹으면 얼굴에 좁쌀여드름이 올라오는 친구가 있습니다 이유없는 알레르기로 인해 스피루리나랑 투퍼데이를 추천해줬는데 둘다 좁쌀이 올라온다고 하네요 ㅠㅠㅠㅠ 뭐가 원인일까요?영양제 조합추천부탁드려요,한번에 다 섭취할수있는 약은 없나요,삼실동료가 탈모로 고생하는데 알려줘야겠어요~,약사님 비타민 관련 궁금한게 있는데 피드글에 남겨놓음 될까요?,"1, 2 중 원인이 뭔지 어떻게 알 수 있을까요?~",남성탈모는요?,@j.hyeon1102 여성 탈모는 극복이 가능 하구만 !!!😮😮😮,@hari_ya 도움이 될까봐 ! 태그해유 😮,@shin_min_kyung  엉니 도움 될까 싶어서요~!
,,,,,,,,,,,,,,
"안녕하세요 약사님. 뭐하나만 여쭤볼게요. 임신16주차인데 오메가3 섭취하면 태아한테도 좋다고해서 먹을까하는데요, 제가 비형간염보균자(비활동성) 간수치 높아요. 임산부는 식물성오메가3 섭취하면 된다는데 먹어도 되는것일까요? 간에 무리가 오는건 아닌지요..? 😢😂",종종 약사님 채널을 도움 받고 있는 1인입니다^^ 제가 영양제를 챙겨먹는다 하면 주위에선 그리 안먹어도 돼~ 라고 얘기하지만 전 제 몸이 전.후 확연히 반응을 보이더라구요~ㅎㅎㅎ 늘 모든이의 건강을 생각하며 올려주시는 영상 진심 감사드리고 덕후는 아니지만 늘 약사님을 응원합니다~♡,약사님 아가들은 몇갤부터 오메가3 먹이면 될까요??,어플 사용 갓독자님 중에 남자는 한 명도 없네요😢,약사님~ 다이어트에는 어떤영양제가 도움이될까요?😍,어플이 ?? 뭐예요?,우아~~ 내년에도 하실거죵? 새해 복 많이 받으세요😍,ㅋㅋㅋ 저도 갓독자예용.저는 정말 도움많이 받았습니다👏👏👏😍😍😍,약사님 유튜브에서 오메가3즙 먹는거 아직도 기억나네요 새해복 많이받으세요,저도어플해볼게요 오프라인강의는 언제하시나요?^^,❤️새해 복 많이 받으세요 👏🙌❤️😍,약사님 새해복많이 받으세요,선생님이 계획하시는 일들 하나하나 차곡차곡 잘 진행되고 있는것 같아 오랫동안 봐온 구독자로서 너무나 뿌듯합니나 앞으로 선생님이 계획하시는 모든 일들이 잘 되시길 진심으로 응원합니다 늘 감사드립니다 선생님♡,반가웠습니다.,덕분에 선택이 쉬워지고 잘챙겨먹고있습니다!👍
병원에서 대장내시경했는데 차전자피 때문에 장이 착색됐다고 먹지말라는데.. 전 변비가 심한데 어떻게 해야하는걸까요 😥,위암 수술하신분인데 자꾸 변비로 고생하시는데 드셔도 괜찮는가요?? 구입처좀 알려주세요!! 😍,제품문의가 많으셔서 말씀드리자면1️⃣ 영상의 제품은 가든오브라이x 식이섬유로감귤과 사과 등 다양한 식이섬유 복합 제품으로더 좋은 효과를 보여주고 맛도 좋습니다2️⃣ 나우푸x 사과식이섬유사과식이섬유 100프로로 효과 좋고 가성비 좋습니디보통 이제품 드시면 되고용이제품은 모두 직구하셔야 합니다 😂,복용 시간이식전 공복에 먹는건가요? 아니면 식후 2시간 이후 에 먹으라는 건가용?,당뇨환자는 먹어도될까요?😢 친척이 당뇨랑변비가 둘다있으셔서ㅠㅠ,제품 정보 알려주시면 구매해서 먹을텐데요 ㅜ,약사님 안녕하세요 맹장 수술 후에 자꾸 배가 빵빵해지고 먹기만 하면 화장실을 엄청 가요 배도 아프고 ㅠㅠ 기존에 있던 유산균들이 수술 하면서 빠져 나가서 그렇다는데 혹시 좋은 유산균 없을까요ㅠㅠ배도 누르면 아파요ㅠㅠ,혹시 나이 드신 부모님 관절엔 어떤 영양제가 좋은지 추천해 주세요,좋은정보 감사합니다! 우리딸도 변비로 고생하는데 도움이 될것 같아요👏👏👏😍😍😍,75세 어머니 만성변비이신데 차전자피가  이 제품보다 더 효과가있나요 댓글에 장에 착색 되었다고 먹지말라하셨단  글이 있어서 고민스럽네요 류머티스관절염 공황증 약 드시는데 식이섬유나 차전자피 같이 복용해도 상관ㅇㄷㄴ ㅇ,검색결과...가든오브라이프 Dr Formulated 오가닉 화이버 식이섬유 192g 이 제품이였네요!!가격은 나우제품의 두배..,임산부 섭취 가능한가요?,늘 좋은 정보 감사해요❤️ 새해복 많이 받으세요~~^^,처전자피 -  과민성 대장 증후군 있으면 먹지 마세요 . 이거 먹고 변비 더 심해짐.,변비로 몇년째 고생하는데 구입처 알수있을까여?
어흑 사춘기에는 프로폴리스 오메가3도 약한걸까요ㅠ판토탠산도 먹여야 할까봐요 😢😢,판토텐산 완벽하게 효과있긴한뎅 끊으면 도로아미타불 되더라구용ㅠㅠ,여드름이 많은 편은 아니고 한달에 두세개 정도 올라오는 여자인데요 지금 추천해주신 나우푸드 판토텐산이랑 글루타치온 먹으려구 하는데 두개 같이 먹어도 되나요?,"저는 여드름에 좋다고 해서 달맞이꽃종자유를 구매했는데요, 먹자마자 바로 왕 여드름이 팍팍 올라와서 놀라서 중단했어요 😢 이건 제가 잘못 알아서 그런건지 안 맞아서 그런건지 궁금해요 😢",어떤 제품이 좋은지도 추천해주시면 넘나 좋을 것 같아요ㅠㅠ 여드름으로 고생하시는 분들 넘넘 많으시니까요!!! 👏,프로폴리스 제품 추천해두세옹😍,오메가3먹으니까 자꾸 딱딱한여드름올라오는데 용?...ㅠ,제품추천해주세요 ~~고등학생 여드름땜에 너무스트레스예요ㅜㅜ,인돌3카비놀 국산제품 없을까요?  해외직구밖에안떠서요 국내에서도팔면 국내꺼 사고싶어서요!😮,제품 문의가 많으셔서 말씀 드리자면 광고 아닙니다판토텐산 : 자로x포뮬라 (직구)프로폴리스 : 올레프x폴리스 (약국용) 입니다,"약사님 ㅠㅠ 사진이랑 상관 없지만 저는 다래끼가 나서 ㅜㅜ 고민인데, 한달 넘어가는데 뭐 방법이 없을까요??",근데 아연이 여드름에 좋다고 하는데 저 영양제들과 같은 효과인가요?,오메가3는 만병통치네요 🫢,@p__.white 오메가3 비린데…..ㅜㅜ,@offmeplzz 요거 먹어볼래???
저희아이들은 산타존재를 얼집다니면서깨버렸습다 운전기사님이 산타할아버지라구요,산타꾸러미에서 영양제 빼주실거 같음 ㅋ,사진보고 믿는다니 넘 귀욥네용~😍ㅋㅋ,ㅎㅎㅎ 넘 대단하세여  메리크리스마스 늘 좋은 정보 주셔서 감사합니다,멋진 아빠세요😍행복한 크리스마스를 보내겠네요,못하시는게 뭐래유😍😍😍,메리크리스마스입니다🎄아이들이  엄청좋아하겠네요👏👏😊,선물 제가 다 설레요😍 멋진 아빠세요👏,🎅🏻 산타 다녀가셨군요~,퍼펙트!!! 아이들이 행복할거예요!👏👏👏😍😍,대박 멋진 산타이십니다 ^^ 🙌👏🎄😃,밴드승인은 언제되낫요 일즌일짼데ㅜㅜ,멋찐아빠세요👏👏👏 메리크리스마스🎄🎄🎄🎄,약사님 메리크리스마스🎄🎄,고약사님 너무 가정적이세요😁멋지십니다
,,,,,,,,,,,,,,
라방 보고팠는데 못봤네요ㅠ😢😢 대상포진신경통증 후유증에 면역주사를 맞아도 면역이 안생기고 수시로 통증이 재발하는데ᆢ 어떤게 도움될까요? 😢😢😢,잘 보고있습니다 👏👏 수험생 집중력 향상에 좋은 영양제 추천좀 해주세요 요즘 시중에 잇베러라는 부스터가 인기던데 먹여두 되는지 좀 걱정되더하구요,앗!! 저녁 라방을 놓쳐버렸네요🥲,프로폴리스는 1000mg부터 8000mg 여러 종류이던데 어떤거를 먹어야 할까요? 헤르퍼스가 가끔씩 생겨서요.,라방을 놓치다니!!!!,에고 못봤네요!다음에 꼭 볼께요😍😍😍,밴드승인이안되는ㄷ요ㅜㅜ,다음에 꼭🔥🔥🔥,말씀을 엄청 잘하신다는.😮👏👏,윽 ..놓쳤..,약사님 밴드 가입신청한지 이틀되었는데 언제 승인되나요!? ㅠㅠ,아르기닌  제품 추천한번만 부탁드립니다ㅜㅜ,안녕하세요 선생님 제가 콜라겐 종합비타민 오메가3 락토핏 이렇게 다같이먹는데 같이먹어도 몸에 문제는 없죠?,친한약사~  기다려집니다~,비타민비군 영양제 최근에나온제품으로 추천하실제품있을까요? 이름좀알려주세요
