0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
혹시 마와 공구는 언제일까요?🥲,혹시.. 마누카꿀이랑 베이지크는 또 안 하시나요 ㅎㅎㅎㅎ😂😂,유통기한 있나요?😄,"안녕하세요 마와 옷걸이 또 공구예정 있으실까요, 언제쯤 가능한지 여쭤봐요 :)",혹시 오늘 주문하면 내일 바로 출발할까용??,딴 얘기지만 피자 너무 맛나여,이벤트로 받진 않았지만 본품5개+리필3개 구매했어요 ㅎㅎ 향이 맘에 들기를😍,별샘님 사쉐 정말 예뻐요 :) 여성스러운데 뭔가 또 귀엽고..😌,리본으로 묶어 걸어주니 너무 예뻐요🥰,집들이 선물로 사둔 샤쉐를 신랑이 자기방에 필요하다고해서 바로 뜯어 걸어두네요 향이 진짜 좋아요!!! 신랑말 듣길 잘했어요👏,,,,,
요상하게 비샘님껀 자꾸 믿고 사게되네요😂 신랑차에 놓으려고 구매했는데 사다보니 제차 어무니차에 다 놓게되겠어용 ㅎ,향은 몇 개월 정도 지속될까요?,으악 저희 생활공작소 제습제 언제 공구 하시나요? 놓쳤네요ㅠ,다른이야기지만 혹시 옷걸이는 언제쯤 예정일까용?🙏🏻,사쉐 다음 공구는 언제쯤인가요?😮,향이 무슨향 일까요? 시중에 있는거랑 비교한다면 흡사한 향이 뭘까요…,집들이 선물로 구매했어요❤️,,,,,,,,
혹시 이 샤쉐가 파뉴에서 판매하던건가요?,꺅 너무 감사합니다 ... 🦦🤍🤍🤍,,,,,,,,,,,,,
일리쓰다 네스프레소로 넘어오는 사람들 많다고 하셨는데 저도 일리쓰다 넘어왔습니당… 일리만의 매력이 있듯이 네스프레소의 매력에 푹 빠져서 헤어나오질 못하고있어요 ㅋㅋㅋ 디카페인 못잃은사람인데 네스프레소 디카페인 왜이렇게 맛나쥬? 추천해주신 디카페인도 꼭 먹어봐야겠어요🖤,저도 주문해서 마시고있는데 커피다추출하고나서 뚜껑열면 캡슐이 뒤에 통으로 넘가는거 맞죠?  제꺼는 계속 뒤로 안넘어가구 남아있어서 불량인걸까요? 😢,주말간식 딱!이네욤~😋😋 목빠지게 기다리고 있어요옹❤️❤️❤️,"테스트겸 하나 써보았는데 뚜껑열면서 나사가 하나빠졌는데 어제 문의를 오전,오후 두번이나 드렸는데 아직 연락이 없어요 응대가 빠르지 않네요 지금 쓰지도 못하고 화가 나네요 환불 원합니다",아이스아메할때  물을 얼마정도 해야 맛있을까요??😢 물 양 맞추는게 좀 어렵네요 😅,버추오팝 재진행 예정 있으실까요??,버츄오팝 주문해서 잘마시고 있어요.^^ 잉글리쉬머핀은 어디서사나용?,별샘님 후라이팬은 어디꺼야요? 😍,,,,,,,
기계고장으로 교환을 하려고하니 네스프레소에서 결제내역을 요구하길래 카드결제기록를 보니 공구라서 내역이 네소프레소로 확인이 되지 않아 교환신청이 어렵다고 합니다. 혹시 버추오공구사이트링크를 다시 열어주시거나 결제내역을 확인할 수 있도록 도와주세요,전..벌써왔는거있죠🫣🫣지금외출중이라 못펼쳐보고..내일가서 풀어봐야죵❤️,컬러도 상큼해요🧡🧡,주문하고 기다리고 있어요~한동안 버츄오 사용 못했는데 넘 좋아요!! 알티시오랑 더블에스프레소 스쿠로 매니아입니다ㅎㅎ,오늘 배송 받아서 청소까지 완료했어요!! 바로 써봤더니 비오는 날 커피향 집에서 폴폴.. 너무 좋네용 ❤️❤️❤️,혹시 버츄오 플러스와의 차이점이 뭘까요? ( 아 그리고 자동레버 수동레버가 무슨 말인지 모르겠어서요…😢 알려주시면 감사하겟습니당),웰컴기프트 캡슐 포함인가요?,디자인도 심플하고 넘 이쁘네요😍,As 건때문에요,집에 택배가 도착했다고해서 얼른 집으로 달려가고싶네요 😂😂 내일저녁에나 집에 도착할거같은데 궁금궁금 ㅋㅋㅋ,안녕하세요. 정품등록하려는데 자꾸 날짜를 다시확인하라고 뜨는데 공구상품은 정품등록이 안되나요???,혹시 또 공구 언제 진행하세요!,저 화이트 주문했는데 레드가 왔어요. 디엠으로 이름과 연락처 보내놨습니다. 교환방법 부탁드립니다~,여행중이었어서 이제 집에와서 열어보니 제품하자있네요. 네스프레소 상담톡인가요? ㅜ,구매영수증좀 받아야 하는데요 연락 부탁드립니다
어디서 구매가 된건지 모르겠어요.  새로 산건데. 밑에 고무 하나 빠져있는 하자가 와서 며칠째 사용도 못하고 일단 그대로 두고 있습니다,불량문의는 네스프레소로 직접 문의하면 될까요??,꺅❤️😍😍이벵발표했네요~ ㅎ신랑한테큰소리떵떵쳤는데😂😂.있는거아직괜찮은데..또사냐고해서ㅋ여튼~ 크래마가장난아니네요😍얼른캡슐더사야겠엉요❤️❤️,캡슐커피 가격대는 어떻게될까요?,다음에도 공구 또 있을까요....?ㅠㅠ,꺅❤️ 당첨요? 넘 감사합니다. 어린이날 선물을 제가 받았네요 😍,머신 그만 사용하자할 때 전원 off하지 않고 그냥 플러그 뽑으면 될까요? ㅎㅎ,주문완료했어요❤️😍기대중입니다,우와 ❤️❤️ 요런 팁 까지 최고예요,안녕하세요. 구입했고 밑에 고무가 하나 빠져있어서 상담 요청 해놓은 상태인데요. 연락이 안와서요. 문의를 다시 어디다 드리면 될까요?,청소할 때 수돗물로 해도 되나요? 집에 정수기가 없어성😂,네스프레소 버츄오 팝 머신 설명도 너무 잘 해주시고 센스만점으로 캡츌 추천 글도 올려주셨는데 … 이렇게 머신 관리 방법까지 하나하나 세세하게 올려주셔서 너무 좋아요 !!! 🤍어제 구매했는데 오늘 곧 온다고 해서 너무너무 설레는 마음으로 기다리고있답니다 :)받자마자 요 영상보고 청소 싸악해서 사용해봐야겠어용 ☕️,저 팝 구매했는데 플러스랑 커피맛 차이도 나는지 궁금해요 ㅠㅠ수동개폐라 혹시 많이 불편하진 않을까요???,머신오자마자 청소법 따라한다고 바쁘게 이것저것하다보니 당첨된것도 모르고 이제봤어요😍감사합니다,@yongsik_1109 자기 할 일
"아이스포르테(230ml) , 스쿠로(80ml) 왕추천 ⭐️⭐️⭐️⭐️⭐️입니당 !! 둘다 산미없고 버디감도 꽤 있눈편이라 너무 고소해요 ㅠㅠ 아이스포르테는 230미리라 너무 많다고 생각했는데 별샘님처럼 중간에 정지 버튼 누르면 되는 그 좋은방법을 왜 지금 알았을까요...? 스쿠로는 80미리라서 물 많이 타서 아아 뜨아 취향에 맞게 드심 됩나더🤍",저도 산미 없는 커피 좋아하는데☕ 저는 개인적으로 환경에 아주 관심이 많아서 사실 캡슐 커피 고민 많이 했었는데 캡슐 커피 뿐 아니라 커피 산업 자체가 환경오염 많이 시킨다고 해요🥲(근데 저는 안타깝게도 카페인 중독🫠) 근데 네스프레소는 환경에도 관심을 갖고 있어서 이번에 구매했어요🫶🏻 스벅도 그린워싱이라고 말 많지만 그래도 저는 안하는 것보다 작은 실천이더라도 하는 게 낫다 주의라 물론 개인의 생각은 다 다를 수 있지만요💚,별님~~~따뜻한 물에 캡슐 원액을 내리신거죠?,선착순 증정은 끝났나요? 일하느라 퇴근길인데 지금봤어요😢,블로그 댓글 확인 해주세여😢,바코드 읽어서 자동으로 세팅되어 나온다던데 버튼이 에스프레소 추출버튼만 있는거죠? 물 안타면 무조건 에스프레소고 아메리카노 먹으려면 물타서 먹으면 되는가요? 궁금해요😆,와.. 진짜 매장에 놓을 커피머신 찾고 있었는데 타이밍 갓벽...♥️ 당장구매 하꺼에요.,별샘님 입맛이랑 같아서 추천해주신 캡슐로 먹어봐야겠어용 꿀팁 감사합니당🩵 다른분들이 댓글로 추천 해주신것도 바로 메모 했답니당 다들 감사합니당🫶🏻🙏🏻,머신 받고 바로 세척해야되는거 같은데 그 영상도 찍어주세용❤️,❤️구매완료❤️내일부터 집에 없어서 일부러 2시이후에 결제해야지 해놓고 깜박할뻔했네요. 화이트가 아직남아있어서 얼마나 다행인지요 😍😍,☕️☕️☕️,이거 이제 구매 안 되나요? ㅜㅜ,산미없는커피 좋아하시면 일카페 랑 알티시오 너무 추천이요 ❤️ 저도 산미싫어하는사람중 한명인데 일카페 완전 정착했어요😍,11시4분 결제했는데 배송중이겠져?😂,구매했습니다 😍혹시 자동 청소 기능이 있나요? 중간 중간 청소는 어떻게 해야 할까요?
어버이날 선물로 코코넛 화이트 구매완료🩶,색감 크림 너무 고급스럽고 예뻐요 별샘님 :),코타화이트로 구매완료🤍 예전부터 일리랑 네스프레소 커피머신 사이에서 고민많이했는데 별샘님 덕분에 다시없을 가격으로 네스프레소 팝 구매했어요❤️너무너무 기대됩니다🤩🤩,"라티시마도 청소가 불편해서 고이 모셔두고 안썼는데 ...버츄오는 사랑❤️ 저 테스트캡슐 1일3커피 해서 추가캡슐 주문도 했네요 캡슐 여러개 먹어보고 차이있을까 크기비교, 캡슐가격 비교, 도착하자마자 지인들한테 마구마구 추천했어요 커피향도 퍼지구 크래마가 달라요달라 크림드간커피매니아인데 전~혀 카페 생각안납니당❤️",구매했어요🩵 사놓고 방치하면 어쩌지 고민하다가 그래도 크레마풍부한 커피맛 너무 궁금해서 주문했어용 매일매일 손이 가도록^^,앗 구매완료 댓글은 여기였네요 ❤️구매완료❤️ 언제나 믿고 사는 별샘 공구제품이죠. 냉장고에서 떨어지지않게 쟁여놓는 피자다나 부타 지난번 마와옷걸이도 너무 좋아서 다음공구 기다리잖아요 ㅋㅋ 커피머신은 나중에 브레빌 살 생각에 안들이고 있는데 버츄오팝은 올려주시는 게시글들이 사람마음을 움직이네요 ㅋㅋㅋ 지금 여행중인데 집에 돌아가면 도착해 있겠죠? 😍😍,11시 출산하러 들어가는 언니가 마지막으로 한 부탁이.....버츄오팝 주문해달라는거였어요! 11시정각 알람맞추고 구매완료입니다♥️,구매완료❤️,고민하다가 구매완료❤️❤️ 버츄오도 이 기회에 입문 합니동🫶🏻,반자동커피머신 사용하다가 방치된지...1년째😂🤣 출산하며 더 사용하기 힘들어질 것 같아서 캡슐머신으로 구매했어요! 일리-드롱기를 거쳐 마지막 커피머신이 되기를🙏🏻,구매완료하였어여. 캡슐은  안들어있죠???,구매완료☕️ 일리 물통을 놓쳐서 깨트리는바람에 구매하려고 보니까 물통이 4만원이에요!?😮 기회다 머신을 바꾸자 하던 찰나에 공구!! 네스프레소 머신중 타캡슐 호환 되는 제품으로 구매할까 보던 중 공구 보고 버츄오 캡슐만으로도 종류가 많아 팝으로 11시 땡 하자마자 주문했어요😌,빠른배송 받고 싶어서 오후2시전 막차 탔습니다 :)🤎 구매완료 .ᐟ.ᐟ 코코넛 화이트 색상 완전 심장저격 😮💘🫶🏻🫶🏻🫶🏻,"@moonjung__ 너의 스토리를 보고 허겁지겁 질러버림,,,🤦🏻‍♀️🙊🤦🏻‍♀️🥹 구매완료🩵🩵",@hy0.ni 이효니 구매 완료..🤍 기획전 끝나기 전에 사야한다며 파리 여행중인 친구꺼까지 같이 구매해주셨어요 🥹🫶🏻
스트라이프는 질리지 않고 예쁜것 같아요❤️ 솜이 두꺼워서 좋네요😆내 손은 내가 지켜야죠🙌,더러워지면 세탁은 어떻게 하나요? 세탁기 돌려도 되나요???😮,언제까지 오픈이에요?,,,,,,,,,,,,
구매예정인데 리뷰 보니 불량 또는 고장이 좀 많은것 같더라구요😢 이런경우 AS는 백화점 통해서도 되나요?,블랙이랑 화이트 너무 고민이 되네요 오픈시간 알람 마춰놔야겠어요 ㅎㅎ 혹시 가지고 해외 가면 그 나라 네스프레소에서도 a/s 가능하신가요?,코피 너무 쫀쫀한대용 ? 🤍,머그컵은 선착순인가요? 올화이트 일리 사려고 했는데 흔들리네요😍,이거 버츄오 캡슐은 용량 상관없이 다 호환되는거죠?? 🥹 기계 하나 더 필요한데 무조건 사야겠어요… !,알림이용,안녕하세요! 혹시 옆에살짝보이는 그릇건조대 구매처 알 수 있을까요? 다른피드에서봐도 깔끔하고 예뻐서요오❤️,망고 옐로우는  구매 안되는거죠?,혹시 커피캡슐 다른 제퓸들과 호환되나요? 😀,릴스속 아이스컵은 어디껄까요?,알림대기중❤️❤️,A/S는 가능한가욥??😮😮,알림이요,알림이요,@jo_ong130 이거살거얍
헛 1401의 포근한 쇼파같아요!!💕 은은하고 심플하면서도 갬성이넘치는! 🤍 ☁️ ☁️ ☁️ 🤍,🩵🤍🛌🧺🫧⛅️🌤️☀️☀️ 🧺🫧🛌🧼🫧🫧🫧🤍🩵,,,,,,,,,,,,,
"와, 가격 증말 대박적이네요!! 👏 번외 질문인데 샘님 베이지크는 언제… 🤣😂🙏🏻",참여완료❤️ 아니 버츄오는.. 진짜 최근에 유튜브 광고 보고 오 신상 장놘아니쟈나… 했던건데 샘님이 진행하신다는 거 보고 증말 놀랠노자네쏘가 공구를? 이라는 생각도 들었는데 뭐랄까… 급이 다르구나 라는 생각을 좀 했다고요🫣 그냥 캡슐 넣는 게 아니고 알아서 인식한다는 부분에서.. 갬덩스.. 무튼 이벤트도 매번 열어주셔서 감사할따름❤️늦게 입덕해서.. 찐으로 챙겨보는 중이고요💕,오!! 버츄오 예전에 썼었는데 팝은 미니미니한 느낌😍 마니 귀여운데요?❤️❤️,갑자기이것을본것은😮운명인건가~ㅋㅋ저희집 일리머신지금맛탱이갈려해서.본체바닥에물이 흥건;😢그래서 다른거지금보고있는데..카*새로나온것도괜찮은가보고있는데 1401홈님...버츄오팝이라니😍..네스프레소는친구집에서 먹어본기억에 좀..사약같은😂😂맛이였어서 그때 일리를구매했던기억~^^캡슐마다틀리겠지만 버츄오~맛있었던기억이나요(펜션에서먹은기억)팝은.어떨지...하~고민고민되네요👏👏어쨌든. 가격매력있구요~❤️❤️.,참여완료 🙌 버츄오의 미니버전인가요?? 귀여워요,❤️참여완료❤️ 셋째 임신했을때 커피 줄여보겠다며 집에있던 머신기 팔았는데 밖에서 사먹었다죠???😮 친구가 버츄오 추천해서 사야지사야지 하다가 뱃속에 있던 그 세찌가 오늘 돌이네요? 장기 육휴자는 애들건 고민없이 사도 내물건은 고민만 하다가 시간만가요 😅😅😅 오늘 세찌 첫돌인데 나자신한테 선물하고샆네요. 고생했다고 그리고 앞으로도 잘해보자고 ❤️❤️❤️❤️❤️,버츄오캡슐이면 다른회사캡슐은 호환이안되겠쥬~~?,캡슐커피인데도 이리 찐~하고 맛나 보이다닝!!! 저희집 1401home 식탁과 찰떡일 거 같아요❤️❤️❤️,참여완료 ❤️❤️ 고민하던차에 이런소식이라니🥳,저도 브레빌 쓰기전에 네스프레소 썼었어용 ㅎㅎ,참여완료🔥🔥🔥아니!! 캡슐도 아니고 머신 이벤트라뇨!!!!😍😍😍,🤍참여완료🤍곧 복직하는 지호맘 ! 매일아침 커피한잔으로 시작할래요! 네스프레소 버츄오팝이라니➰미니카페가 생긴것 같은 기분일것 같네요!! 지호맘에게 와주세요✨,"참여완료 🤎 캡슐머신, 특히 네쏘를 좋아해서, 시티즈랑 버츄오 있는데, 버츄오팝 너무너무 궁금해요!! ☕️ 요즘, 릴스 만드는 재미에 빠졌는데, 예쁜 후기도 남겨 볼게요 !!",❤️참여완료❤️ 애기낳고 이제 커피좀 제대로 마셔보고싶다ㅋㅋㅋㅋㅋㅋ,@pyaelimi 참여완료❤️신혼집 입주 예정에 안그래도 버츄오 구매할 예정이였는데 이런 이벤트도 네쏘랑 협업이라니🥰정말 너무 가지고 싶네요🔥인테리어까지 포기못하는 1인에게 버츄오팝 너무 예뻐요!!!!!!!!!!!!
또 언제 오픈하실까요?🫣,지난번 공구 때 페퍼로니로 가득 쟁여뒀다가 이번엔 고르곤졸라랑 포르마지오로 시켜봤어요! 에어프라이기에 돌리면 진짜 화덕에서 갓 나온 맛...........🥹,오오 놓칠뻔 했어요😂 구매완료!! 매번 공구때마다 먹지만 진짜 맛있습니다👏,12판 받아놓고ᆢ또ᆢ구매하고픈 욕심이~~😂😂😂😂 😝😝😝😝,디엠좀 봐주세요,이거 진짜 냉동실 비워놓고 쟁여야합니다 너무 맛있어서 감동했잖아요😂,우왕 요 피자 맛나요🍕🍕😋😋,프라이팬에도 가능한가요?,앗 놓쳤어..ㅠ,@suuunho_  냉동실좀키워죠,,,,,
상판포함 전체 다 도장되어있는 건가요?,우아 진짜 간지 간지 👏👏👏,쇼파랑 찰떡이에요! 역시 믿고 보는 별샘님 가구!,우와❤️ 디테일까지 너무 예쁘네요😍,이뿌당…❤️,혹시 실제로 볼 수 있는 쇼룸이 있나요~?,,,,,,,,,
별샘님 저 이거 매번 공구때마다 냉동피자치고 넘 비싼데 굳이..? 싶어서 안 사다가 사람들이 하도 맛있다고 해서 너무 궁금해서 쿠팡으로 하나 시켜봤다가 반해버려서 오늘만 기다렸자나요…😍 진짜 .. 이런 맛도리 어디서 이렇게 알아내서 공구까지 진행하시는지… ㅋㅋㅋㅋ 저 담에 별샘님 맛집투어하러 일산까지 가고싶은 심정이에요ㅋㅋㅋㅋ 남편이 이거 왜 진작 안 샀냐고..🤣🤣 오늘만 기다렸습니다 진짜 !!,알람해두고 9시 땡하자마자 5개 구매완료❤️ 진짜 포르마지오 최애 인정이요😍😍,배송기다림니답❣️별샘님 공구 맨날 눈팅하다가 처음 구매했는데 :) 너무 기대되여!!,홀린듯..티비보다 5판이나 구매해버렸네요. 한번도 안먹어본사람이라서 ㅋ😂😂 기대되요~,별샘님 믿고 6판 주문완료~~근데ᆢ배송비가 쪼매ᆢ비싸요ᆢ😢😢,냉동하면 며칠정도 더 보관할 수 있을까요? 유통기한이 궁금해요~,피자가격은 천원싸서 8판담았는데 배송비가...만원..이 맞는거죠😢 배송비 4만인가 7만이상 무배있던데  어케 안되나요..😂,말모.. 바로 주문완료요^.^ 🍕,깜짝 오픈🔥 첫구매 완료 ㅎㅎㅎ,구매 안할수가 없에요😍 그릇 어디제품인지 알 수 있을까요?👏,디엠봐주세요!!!,구매완료 . 행복합니다아🤍,"저도 첫구매 했습니당🔥🔥먹어보고 맛있으면 더 쟁일거에요,,,🥹🥹🥹",@u_waaaaang  이거야,
인테리어만 봐도 딱 별샘님 스타일이네요~ 너무 멋지고 세련된 곳이에요!! 😍,오호👍🏻👍🏻 양주면 가까울거같은데 감사해요 정보요정..🙂🕊️,☕️☕️☕️,"옆동네라, 나도 저장하고 가봐야지🤍",힐링하기 딱 좋은 카페네요😍흑임자 케이크 맛있어보여요❤️,흑임자는 음료건 디저트건 사랑이군요😍,,,,,,,,,
"1차, 2차.. 모두 쟁여서 먹었🫢... 이 오밤중에 군침 싸악 도는😋🫠.. 풀무원이고 비비고고 이제 못먹쥬🥹",아ㅠㅠ 피자디나 드디어!!🍕🔥 얼매나 기다렸다구요... 피자디나 포르마지오 너무 먹고싶어서 대환장🥹 쟁여도 쟁여도 늘 뒤돌아서면 없고.. 다른 냉동피자 먹으려니 성에 안차서 목빠지게 기다렸어요! 피자디나는 무조건 쟁여템🫶🏼 고민은 배송만 늦출뿐! 무야호~~~~~ 행복할 이유 하나 추가😉,얼마나 맛있을까 기대됩니당 얇은 화덕피자 너무 좋아하는데 마트에서 파는 그런 피자들이랑 다른건지 무척이나 기대되네요 ㅎㅎㅎ 🩵👀✨,눈빠지게!!! 기린목이 되되록 기다렸드아 매니매니!!!!!! 진짜 꿀찍어먹으면 세상맛나서 와인 맥주 안주로 찰떡!!!ㅋㅋㅋㅋㅋㅋ,아니 이게 얼마나 맛있길래 이난리라죠??? 다들 먹어보셨다는데 저만 못먹은건가요?? 냉동피자가 다 거기서 거기일거 같은데....이건 어쩔수없이 궁금해서 냉큼 먹어봐야겠네요🤨,기대할게요. 다음 캠핑메뉴는 너다 ㅋㅋㅋ,이 유명한 걸 아직도 안먹어 본 사람 여기 있습니다🙌😢,이사 후 연이은 집들이에 요 피자디나가 큰 몫 했었어요!!! 손님들이 대체 이 피자 뭐냐고 묻고 별샘님 아이디 적어가고ㅋㅋㅋ 가격도 저렴한데 너무 간편하고 맛있고 다해요🥹 포르마지오랑 마르게리따 추천이구용💛 다른 맛도 요번에 먹어볼게요ㅎㅎㅎ,"안 그래도 피자공구 언제 하시나 기다리고 있었어요~!! 전 치킨보다 피자파라 피자에 진심인데 광고나 마트, 온라인 피자 여기저기 먹어봤는데 <피자디나> 피자가 가장 맛있어서 언능 쟁이고 싶어요🩷🩷",결혼하고 집들이를 6개월동안 계속 했는데 요 피자로... 한 획을 그었어요🥹🥹🥹 이젠 집들이 안 하고 있지만 저랑 남편이 먹어야해서 언눙 했으명 합니당.....❤️❤️❤️,달력 꾸욱,우와❤️ 너무 맛있어 보여요😍,구매했어효❤️❤️❤️ 이번주 캠핑가서 먹을거에요. 피자오면 일단 집에서 맛보고 캠핑장에는 두개만 가져가햐지효😍캠핑가서는 난로에 굽굽 할건데 집에서는 에프에 돌려먹는게 젤 맛있나요?🧀🍕🧀🍕 넘나 기대😍,4월 말 캠핑가서 먹고싶은데 품절 실화에요?! 😭,하도 맛있다고해서 캠핑갈때 가져가보려고요...... 당첨이 안되도 사겠숴여!!! 🍕 @__w.ni
샘님 다른 이야기지만 혹시 노란체크 케이스 어디제품일까용? ㅠㅠㅠㅠ,상콤하내용!!,앞치마 상큼하고 예뻐요 ^^,🏷️,노란색이 화사하고 예쁘네요❤️ 싸개단추 귀여워요😍,아웅 너무 이쁘네요~,,,,,,,,,
테이블1600사이즈는 언제쯤나올까요?😍,쇼파테이블 홈페이지에 없던데 구매 못하나요?,피드와 상관없는 질문인데…혹시 쿠쿠밥솥 공구예정은 없으실까요?😅😅,오 별샘님 이쪽 뷰는 또 색다르네요 요리보고 조리봐도 예쁜 별샘님댁이어요🕊️🫶🏻,진짜옙뻐용😍❤️,마와 옷걸이 언제 공구하죠?! 🥺🥺,저두 언능 소파 받구시퍼요😍기달리는 중입니당 어서오길 👏,소파테이블 넘예뻐요,혹시 티비 벽에 시공안하신 이유가 있으세요??,업데이트되면 DM부탁드려요 가격두요~~,거실인테리어 너무 예뻐요 티비 몇인치인가요? 장식장정보도 주세요🙏,@yxxngkwxng,,,
비오틴 공복에 먹으면 조을까용?공복 비오틴아점후 이뮨 저녁휴 비타민디 묵으면 될까요 구디이뮨도 넘 잘먹고잇어요 공구기다리고 잇다는❤️ 별샘님 약사만큼 지식 생기실거 같아욤 이것저것 물어보는 헤헷❤️,주문했어요~~^^ 덕분에 영양제 시작했어요,씹어먹는거말고 그냥꿀꺽삼겨도되나용,"저번 이뮨도 너뮤 잘 구매해서..🫶고민없이! 옵션 7,9 바로 구매했는데용아이들용 구성이 단독으로 있었음 그것도 구매했을텐데!! 하는 아쉬움이,, 다음 기획전도 기다려봅니당☺️",비오틴 몇살부터 섭취가능할까요?,비타민 이번에만 이 가격일까요? 다음번 공구는 언제쯤이에요?^^❤️,DM 확인 부탁드립니다 ❤️​,비타민D 1000IU 만 있는 구성 추가는 안될까요..🥲,비타민D랑 비오틴 같이 먹어도 될까요? ^^,1000IU 몇세부터 섭취가능할까요?,,,,,
,,,,,,,,,,,,,,
늘 피검사 하면 비타민디 부족으로 나와서 영양제 필수로 먹어야되는데 전 알약못먹는 어른이라 ㅜ 영양제 챙겨먹기가 쉽지 않더라구요 ㅜ 더군다나 햇빛알러지 까지 있어서 햇빛쬐기도 힘들어서 영양제러 꼭 채워야 하는데 저같은 사람들을 위해서 맛있게 건강채우기 좋은 제품이네요!!! 너무너무 궁금합니당,구디이뮨은 언제 진행하시나용??😀,별샘님 덕에 구디이뮨 꾸준히 먹고 피곤함 덜한 애맘 인데유❤️ 구디랑 요거랑 같이 무거두 대죠?손톱맨날깨지는1인 요거 또 사야 겟어요어쩜맨날 제 필요템만 공구해주시는❤️❤️피..피자더 기다리거 이떠욤😍,"@youngjii97 공유가 선전하는 그거자나. 근데 1년치 48,000원이래 엄마랑 숙모랑 다 사서보낼까?",아 내일도 건강챙겨야겟드아👏👏👏,아니 원래 제가 건강식품에도 관심 좀 많고 저한테 부족한 부분에 좋다는거 잘 챙겨먹는 스탈이란 말예요?! 특히 머리카락 엄청 가늘고 머리숱 없는게 완전 다시태어나고싶을정도의 컴플렉스라 (그나마 베이지크로 머리 감으면 저만 아는 볼륨감..약간 살아나서 베이지크 볼륨 샴푸 절때 떨어지면 안돼유..!) 비오틴은 그 옛낳 십년도 더 전부터 아이허브에서 꾸준히 구매해서 먹어왔고.. 서리태가루 검정콩가루 맥주효모 머리카락에 좋다는거 ㅋㅋ 일부러 챙겨먹어왔오요!! 근데 영양제 드시는 분들은 아시겠지만 ㅠㅠ 일상 루틴이 지켜질때는 잘 챙겨먹는데 좀 몇 달 먹었는데도 딱히 효과 모르겠다싶으면 흥미떨어져서 한동안 안먹다가.. 스트레스나 다이어트 등으로 또 머리빠지는거 심각해지면 급 챙겨먹다가.. 안먹다가.. 이 반복 저만 그런가요 ㅠㅠㅋㅋㅋ 사실 집에 또 먹다 말은 비오틴 알약모양으루된 영양제 있긴한데 막 손 안가고있던 타이밍에.. 별샘님께서 공구하신 마누카꿀을 지금 이틀 먹어보고 효과가 바로 파바밧 느껴지는거같아 엄청 신난 상태예요!!!! 진짜 숙취가 없어 연진아.. 평소 주량보다 더 마셨는데도 숙취가 없어.. 앞으로 술 신나게 퍼마실 생각에 나 정말 신나 연진아.. 상쾌환2+1 쟁여놓던거 다 소용없더라.. 아무튼 일단 숙취에 효과 제대로봤고 ㅋㅌ 그 외에 피로회복은 아직 일이 바쁜 시즌이 아니라 아직 잘 모루겠지만 일단 기대는 되어요.. 갑자기 마누카꿀 후기로다가 의식의흐름이.. ㅋㅋㅋㅋ 아무튼 그래서 별샘님 공구는 걍 아무거나 소개시켜주지않으시는구나 믿음이 있어가지고!!!!!!! 마침 비오틴 공구해주신다길래 ㅠ 요걸로다가 제 머리카락에 한 줄기 희망을 엿보고싶은 기대감이 좀 생기네요..ㅎ 건강식품으로 드라마틱한 변화 기대하는건 아니지만 ! 워낙 타고다닐 미취학아동들보다 더 가늘은 머리카락이어서 진짜 조금만 모발에 힘 생겨도 너모 만족하며 정착할 것 같아유..! 근데 이제 알약 형태도 아닌! 물없이! 맛도 있다니까!!! 이건 증말 놓치면 안될 공구다!!! 빨리 내일이 되었으면 좋겠습니다..❤️,가격이 미쳤다리1년치 쟁여야징ㅋ,비타민디 일년구성 구매하려는데요. 12살 9살 아이들은 어떻게 같이 먹여야 할까요?^^,비타민D부족해서 좀만 무리하면 이석증 달고사는 1인이라 주기적으로 주사맞으러다니는데용 ㅜㅜ 이거 너무 먹기좋을 것 같아서 첨에 올리셧을때부커 기대하고잇엇더영..!!! 🤍 바로 1년치 주문할거에요,내일 무조건요.. 마흔아홉 영양제 거의 안먹고 있어서 이제야 조금씩 알아보거든요.. 저렴하고 유명하고 좋아보여서 이번에 꼭 구매해야겠어요,별샘님 공구템은 사실 믿고 구매하는 아이템들인데 가격까지 너무 착해서 안살수가 없어요🙌 게다가 영양제라 건강도 챙기니 더더욱 기회 놓치지 않아야할듯🔥 이제는 공구템도 건강챙기게 되더라구요! 부모님꺼까지 일년두둑히 챙길수 있을거 같아요,"이번에 시술 받으면서 한 검사에서 위염 식도염, 적혈구 수치 부족 떠서 별샘님 마누카 꿀 존버하다가 당장 구매해서 먹고있는데 비타민 D, 철분 부족.....도 있어서 덴프스 1년치 같이 무조건 사볼 생각이에요💊 서른 정말 요란스럽게 넘어가고 있는데 덕분에 맛있게 건강 챙길 수 있어요🥹🫶🏻",@sil2_000 시리 비타민디 먹고있나?? 이거 일년치가 48000원이래😍,1년치 가격 맞나요?? 이건 무조건 사야겠는데...@y_doubles,체력저하에 고혈압에 코로나재감염에 고생한 우리남편 먹여봐야겠어요.😢 @spy5290 @tirine_log
