0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
제로소주 칼로리가 일반 소주 칼로리 보다 낮던데 아예 제로칼로리는 아니지만 일반소주 마시는거 보단 칼로리가 낮은거 아닌가요?,당알코올도 칼로리가… 있죠. 과자도 일회제공량을 30g 으로 해버리면 트랜스지방이 많아도 도망갈 수 있겠군요 ㅎㅎ,앗.. 안심하고 섭취하면 안되겠네요 ㅜㅜ 좋은 주제 영상 너무 감사드립니다!!🙏🏻🙏🏻,와 트랜스지방은 좀 충격이네요😰,소포장 1봉지 절대안되쥬 ㄷㄷ주의하자~,대표적으로 스리라챠소스도 그렇더라구요ㅎㅎㅎ🙌🙌 숫자 장난질ㅠㅠㅠㅠㅠ🔥,저 이거 오늘 뉴스에서 보고 헉 했는데!!!! 더 자세히 알게되었어요😮😮,맞아요 제로가 제로가 아니쥬 😂,그러게요 트랜스지방은 생각도못했어요😢,호곡 제로소주도 있을줄이야😢몰랐어요,저는 맨날 속아여 ㅠㅠㅠㅠㅠㅠㅠㅠ😢😢😢,제로라고 하면 우선 마음의 안정이..🥹 속지말아야지🔥,@hoinecity 제로칼로리 속지 맙시다!,@wonsuk8002  아시겠어요 정민아부지?,@6.15ft_  제로금지
기미가 자꾸 생기는데ㅠㅠ 바르는 연고 추천좀 해주세요?,약사님!!!흰머리방지하는약은 없나요 ㅜㅜ슬픔슬픔 기미는 안되면 피부과라도 가서 극약처방되는데 흰머리는 진정 염색약뿐인가요,기미 레이저 치료받고 색소 침착되서 슬퍼하고 있던 중 약사님 피드 보고 열심히 연고 바르고 있었어요. 근데 먹는것과 함께하면 더 좋다고 하시니 또 구매하러 낼 아침 약국가야겠네요👏👏,6개월차 임산부는 갑자기 기미가 생겨서 걱정인데 아무것도 못하구 있네요😢 출산하고 꼭 해볼게요! 늦지는 않을까유? ㅎㅎ 꿀정보 감사해요❤️,약들은 간에 무리가 없나요?? 혹시 바르는 기미약도 같이 추천해주세요!! 좋은 정보들 감사합니다,"약사님~~~ 이미 기미가 진한 사람도 효과가 있을까요? 피부과 다른 일로 갔다가 물어보니 오타모반도 있다고 하더라고요. 암튼 기미 시작 아니고 이미 기미 왕창인 사람도 효과가 좀 있으려나요,","ㅋㅋㅋㅋㅋㅋㅋ정리 최고네요 약사님 🔥🔥🔥 저도 다음주제가 기미, 주근깨에 먹는 약이였는데 넘 겹치지 않게 풀어가보겠습니다 :) 잘 배웠습니다 약사님 :) 🙌🙌🙌",바르는약추천부탁드려도될까요😢,기미굿바이!!!!🙌,이거 중독성 쩌네요 ㅋㅋㅋ😍,저도 바르는 연고로 추천 받고 싶어요😢,이쁜데 똑똑하구 영상도 더 센스 잇어졋어요 ㅣㅋㅋ🤗,약사님~ 좋은정보 늘 감사드려요^^ 혹시 바르는 연고 추천해주실수 있을까요?최근 햇빛을 강하게받아서 급 기미가 올라온것 같은데 먹는것과 병행하면 효과가 더 좋을까요?,혹.약사님쪽에서배송을못받나요?,바르는 기미잡티 연고나 크림은 없을꺄요 ?!
기획 영상 편집 모델 (말이 좀 안맞나? ㅋㅋ) 암툰 a to z 고퀄이에요 약사님 🙌🙌,우와 약사님 능력은 어디까지 ㅎㅎ 너무 완벽합니다^^ 좋은 이야기 나눠주셔 감사합니다^^,약사님..! 폭세틴도 의존성이 생길 수 있나요?,"마약,향정관련 사고 정말 생각보다 심각한데 너무 쉽게 접근하는것같아 늘 불안ㅠ",진짜 공익광고 같아요😍😍😍👏👏👏,약사님 영상 다큐 보는줄 알았어요😍👏👏 마약김밥 심하게 땡기네요😋,진짜 공익광고보는 느낌이에요😍,영상퀄리티가 장난아니네요!! 오늘도 유익한 영상 감사드립니다🙏🏻🙏🏻,EBS다🙌ㅎㅎㅎㅎ 공익광고로도 어울려요:),와아~영상이거 누가 찍은건가요.,선한 영향력❤️,건삶추!!!!😍😍 졸피뎀대신 안전하게 섭취가능한 영양소 기똥찬거 없을까요?,"너무 좋은 내용입니다. 마약류, 향정약들이 오남용되지 않도록 많은 분들이 보셨으면...🙏",약 정보와 더불어 선한 영향력까지 주시는 약사님 🔥👏,좋은 정보에요! 누군가는 정말 궁금하셨을 수도 있는 정보👍👍
제가 슈퍼 이뮨먹고있는데... 유통기한 짧은거 샀는데 언능먹어야하는데ㅜ 너무커서 못먹고있어요  매번목에 걸리고ㅜ혹시 이뮨 씹어먹어도되나요? 안된다면 먹기쉬운 영양제추천해시면 정말큰도움 될꺼같아용ㅜㅜ도와주세요ㅜㅜ😢,좋은 제품은 덜하긴 하겠지만 오메가3 비리지 않나요.. 알약 먹는 것 보다 더 하드하네요,씹어먹으면 비리진 않나요? 전 실수로 한번 씹은적 있는데 정말 비린맛의 신세계를 경험했던 것 같은데..또르르르르,약사님~~ 오메가 3먹고 나면 눈꺼플이 간지럽고 부워올라용ㅠ 누가 어류 알러지인거 같다고 오메가3먹지 말라는데 근거 있는 말일까요?,약사님 혹시 캡슐에 된 가루같은 영양제는 빼서 가루로 섭취해도 되나요? 큰알약을 먹는게 너무 고역인데 영양제는 챙겨먹고 싶어서요,욜!!!!ㅎㅎ 이런생각을!!ㅋㅋㅋㅋ 갑자기 궁금해진건데 란셋으로 콕 하고 먹는건 어떨까요,오메가3 먹음 피부에 여드름처럼 나여 ㅜㅠ 어떤걸 먹어야할까요,오메가3는 한번에 든거 말고 하나씩 낱개포장된 제품이 좋다던데 맞나용?😮😮,오메가는 캡슐이 거의다 크드라구요 그래서 작은걸로 나오는거 두알섭취중예요 ㅠ,"오메가3,비타민c,칼슘제 한번에 먹어도 될까요? 저녁 식후후에 먹고 있어요",오메가쓰리도 섭취하기 좋은 시간대가 있나요??🙂,바로 사탕먹어도 오메가쓰리 영양분이 몸에 흡수가 되나요???,음... 한번 시도해봐아겠.....😮😮,약사님 편평사마귀 예방 등 면역력 올리기에 좋은 ㅜㅜ 영양제 정보 공유 해주실 수 있을까요? 편평사마귀 진짜 미치겠어요..,@jaimelle111 오메가3 터뜨렸을때의 충격을 잊지 못하는데… 너도 깨트려 먹니..?
"약사님~ㅠㅠ 제가 지금 수술후에 복용하는 약들이 있는데, 그 약을 먹고 머리카락이 진짜 우수수떨어져요ㅠㅠ 골룸되기직전이에요ㅠㅠ 그 약을 복용하면서 비오틴을먹어도될까요?ㅠㅠ 머리빗는것도 무섭고 스트레스에오ㅜㅜ",다섯개에 추가로 먹는 비타민c까지 너무 많은거 아닌가 싶은데 괜찮은건가요?,남성에도 효과있을까요??? 사춘기 아이가 여드름이 머리에도 많이 나면서 원형탈모처럼 왔어요 ㅠㅠㅠ,어느새 5만까지 달려셨네요 약사님 :) 😃 축하드립니다 ~^^👏👏👏,초반에 목차처럼 안내해주시고 쭉 가주시니 더 이해 쏙쏙입니당 ㅎㅎㅎㅎ🔥 저도 참고 해보께용 ㅎㅎㅎ😃,아미노산제품추천부탁드려요..! 아님 함량어느정도이상이좋을까요 피해야할거나..,넘나 신선하구 귀엽구 막막 그래용😍,약사님 짱귀여우셔요😍😍😍,왠지  말괄량이 캔디나 빨강머리앤이 생각나여😂😍😍,혹시 임산부가 먹을 수 있는 시럽 오메가3추천 해주실수있나요?  알약삼키는걸 힘들어해서요🙏🏻,약사님~~~전체 탈모는 아니고 m자탈모인데 바르는 약도 추천해주실 수있나요?!,저장완료 와이프에게 공유예정요,꿀팁꿀팁 너무 감사해요 약사님!!,엄마가 고지혈증복용중이신데 같이먹어도될까요,약사님 철분제는  피검사결과안봐도  그냥먹어도될까요?  일반비타민처럼  오래먹어도되는건지요?
"이름가리셨네요^^ 이거 스티커를 제작해볼까 찾아봤는데 마땅한 싸이즈가 없어서 걍 문방구가서 몇개 샀어요. 리부버 스티커가 깔끔하게 떨어지는데, 제가 산게 리부버인지는 모르지만...이번주에 한번 사용해보고 결과 톡방에 공유할께요😍😍",이정도면 제약회사에서 광고비 많이 줘야한다..,쏘팔메토가 전립선에 좋은걸로 알고있는데 탈모에도 좋은가요??,여자도 미리예방하게 해주세요~~😍😍😍,언니 여성 탈모는요?😂,저 약들을 신랑대신 제가 처방받아서 주고싶은데 그것도 가능할까요~?,5만 축하드려요 약사님~~~😍,여성도 해주세요!,털이 온몸에 겁나 많은데 쏘팔메토나 그런 약들 먹으면 잔털이나 온몸 털도 효과가 있나요? 머리 털만 요즘 얇아져서,볼때마다 대비해야 한다는 생각은 하는데.... 😢,처방은 어디서 받으면 될까요...,이쁜 약사님  올리브유 먹는데 따로 오메가3  먹으면 중복 되나요 ?  올리브유에 오메가3 조금 있어서 중복 아닌감요 ?,울남편 꼭 필요한 정보네요,약국에 가면 구매가능한가요?,@seo_dalyoung
"안녕하세요 저는 영양제와는 거리가 멀고 왜먹는지 이해하지 못하는 사람인데용..둘째 출산하니 정말 관절도약해지고 면역이 많이떨어졌는지 잔병이 자주오고..(감기,바이러스 등) 피곤함이 쉽게 가시질 않네요ㅠㅠ모유수유 중인데 어떤 영양소를 섭취하는게 좋을지 최소한의 것으로 추천부탁드려도될까요😂😂",저번에 여드름 연고편 보고 사서 치료했더니 호전되고 있어서 너무 만족합니다 ㅎㅎㅎ 🙌🙌약간 붉은 자국이 남은거같은데저번에 아젤리아 연고가 여드름 색소침착방지에 괜찮다고 했는데 노스카나가 더 괜찮을까요?? ㅠㅜㅜㅜㅜ,안녕하세요 약사님😍😍제가 출산 후에 몸이 많이 망가진거같아서 영양제를 챙겨먹으려하는데 뭘 먹어야할까요 ?!!!! 5개월 되가는데 조금만 피곤해도 어지럽고 현기증나고 음주하면 반병만 마셔도 토하고 생리할땐 너무 양이 많아요ㅠㅠ,잡티 손톱으로 뜯어서..😢 아물고 남은 흔적은 여기서 말씀해주신게 나을까요? 아님 멜라토닝이 좋을까요?,저도 유아 손톱으로 낸 흉터 궁금해요ㅠㅠ 저희 아기는 이제 두돌 지났구 콧등을 아기가 첫돌즈음 심하게 후벼파서 조금 깊게 상처가 났었어요ㅜㅜ 지금은 언뜻보면 괜찮은데 자세히보면 흉터가 보여요🥺,세안->스킨로션->약!!흉터연고 설명 넘나 감사드려요~~~😍약사님 워낙 고우셔서 쓰실 일이 없겠습니다🙌🙌ㅎㅎ,모공축소에 꾸준히 먹거나 바르는 약도 있나요? 아니면 모공은 레이저시술만이 답인가요?!😭,선생님 스티바 크림도 해주세요 저는 어쩔때는 울긋불긋 너무 안좋아지기도하는데 주름 고민때문에 바르게됩니다 ㅜ,약사님👏 캡션이 진짜 고퀄이네요~~ 정독했습니다😁,여드름 없어지고 흉터만 남았는데 2-3년 된 것 같은데 어떤 레이저가 좋을까요..?레이저 종류가 너무 많고 병원 마다 추천해 주는게 달라서요 ㅠㅠ,약사님 점점 젊어지신다😍😍 오늘도 고급정보 감사드립니다👍🏼,꿀팁 감사해요😍 켈로이드 흉터 땜에 고민했는데 발라볼게요,넘 꿀팁이에요🙌 약사님 혹시 오래된 상처(1년이상) 흉터연고가 의미가 없나요오?,디엠으로 링크 보냈어요 앞 영상이에요 ㅎㅎ,약사님ㅠㅠ늘 감사히 시청하고있어요! 코에 여드름을 잘못짜서 모공이 패여있는게 보여요ㅠㅠ이런 경우에도 노스카나겔이나 마데카솔이 효과를 볼까요…?ㅠㅠㅠ 아니면 다른 연고가 있을까요…?
이건 좀 널리 알려야해요.ㅜㅜ 공휴일에 오셔서 약값 비싸다고 난리치신 손님 있었어요.😢남들 쉬는날 출근해서 욕 먹고 있는 우리는 어쩌란 말인가.,약사님⭐️ 다른 질문이긴 하지만! 유산균(프로바이오틱스) 미개봉상태로 거의 10개월이 지났는데 먹어도 될까욥….😢 가격이 비싼 제품이라 아까워서 여쭤봐요ㅠㅠㅠㅠㅠ,처방전 토요일에받고 약은 월요일에 지으면 평일약값인가요?❤️,호주는 따로 그런건 없는데 아무래도 밤 늦게까지 하는 약국들이 비싸긴 해요 대체적으로 ㅎㅎ,어쩐지 여섯시 전에 처방 받아도 여섯시 이후에 약지으면 몇천원 더나오는게 이거엿나 ??,처방이 9시 이전에 나왔고 저는 약국을 9시넘어서갔는데 처방전 시간 기준이라고해서 약값이 야간으로 들어가더라구요... 이런경우는 뭐가 맞나요?,아..어쩐지… 만원대였던 약이 어느날은 3만원이라길래.. 놀라서 결제했던 기억이 있내요😮,회사에 있는 시간에 싸고 없는 시간에 비싸다는 결론,안녕하세요! 신랑이 어릴때 요로결석걸린적이있어서 아무 영양제나 못먹고있어요. 비타민이 요로결석엔 안좋다고 해서요.. 혹시 추천해주실만한 영양제가 있을까요? 자주 피곤하다고하네요.,정말 몰랐네 그려 ㅋ😂,왜 그땐 약값이 더 높은건지 궁금해요! 계속 가지고 있는 물건일텐데 말이에요😂😢,처방전약말고 일반약품은 같은거죠? 가격이 평일이나 야간 주말이요,4만이리 빨리되신거 너무 대단해요,넘 친절하시고 자세한 설명 너무 좋아요~~~,
멜라토닝 2개월 바르고 효과를 봤는데 또 기미가 올라와서 다시 바르고 있어요 한 2~3개월 텀이 있었는데 보통 휴식기는 얼마정도로 봐야할까요?,바르면서 더 기미가 생긴 경우는 크림이 안 맞는건가요? 비타민C 에센스도 함께 발라서 구런건지요ㅠㅠ 속상합니다,혹시.. 얼굴에 피지짜겠다고 손으로 짜느라 오래된 색소침착이 많이 있는데..이런 상태에도 멜라토닝쿠림 효과 있을까요..?😢,흠.댓글이 많네영..1가지만 추천해주시면 어떤걸로 달라고 해야되나오?요즘 심히 걱정이많아여 ㅠㅋㅋㅋㅋㅋ,약사님 좋은 정보들 너무 감사합니다❤️🙌 제가 피부가 엄청 많이 예민해서 여러 선크림들 발라봐도 다 여드름이 나는데 선크림 추천해주실 만한거 있으실까요? ㅜㅜ 기미가 생길걸 알면서도 선크림을 못바르네요 ㅜㅜ,순서 알고싶어요 ㅠㅠ 본문 봐도 이해가 잘 안되서요 ㅠㅠ 스킨로션 바른다음에 바를라는건가요!?,점뺀 뒤 3주차인데요. 현재 마데카솔과 선크림만 바르지만 아직 색소가 많이 어두워요~ 추천해주실 약이나 크림있을까요? 재생크림 바르라던데..너무 많아서 못 고르겠어요ㅜㅜ😢,헉 여드름 흉터로 노스카나를 사용 중인데 이건 별로 효과가 없는 건가요…??,"멜라노사 쓰고있즤요...👍 저 30대 중반인데 20살때부터 썬크림을 쳐발쳐발 (진짜 엄지손톱만큼 짜서 바릅니다..*클렌징오일 이중세안필수)ㅋㅋㅋㅋ  또래친구들에 비해 아주 영한피부를 보유하고있습니다 ㅎㅎ 썬크림.. 한살이라도 어릴때 바르세요 여러분. 당신의 5년뒤가 바뀝니다..진짜에요 아.. 기미연고,크림들은 냉장고 문짝 제일아랫칸에 냉장보관하세요 ......","저는 물에 젖은 셀로판지를 얼굴에 붙였다가 색소침착이 심하게 되었어요😭😭 피부과에선 속기미라고 레이저 권유해서 4회 했는데 다른 부위까지 더 진해졌어요(원래 기미,잡티 없는 깨끗한 피부였어요) 알려주신데로 정말 하면 효과가 있을까요? 비타민앰플 바를까 생각중인데 없는 얼굴에 심하게 생겨 너무너무 스트레스에요😭😭😭",색소침착으로 엘리델 처방받아 사용중인데..추천해주신것들을 발라도 될까요? (원인은 염색약으로 인한 것으로 추정하고 있습니다),수유부는 어떨까요? 아기도 100일지나서 최근에 점도 빼고 관리 시작 하려는 참에 피드보고 해보고 싶어서요!😍😍,여드름 색소침착에 효과좋은거 하나만 추천해 주세요ㅠㅠ,멜라토닝이랑 멜라노사 차이점은 뭘가욤?😮? 도미나는 효과가 없었어서ㅜㅜ 새로 사보려구요,@be__jae 기미 관리 바로해야된대ㅜㅜ
,,,,,,,,,,,,,,
저장해놓을께여 히힛😂 너무 늦게봄 ㅋㅋ,울렁거리는 표현 왜캐 귀여우시죠 총총,저도 이 노래!!🙌❤️,"안녕하세요.. 저희딸이 생리통이 심한편에요. 학교도 못갈정도요.그동안은 ""탁센""을 복용했었는데 넘 오래복용하면 안좋을거 같아서요. 생리통에 좋은약이 있을까요?",약사님 안녕하세요음주후 두통이심한데 이지에로 음주전 복용해도 될까요?,약사님 안녕하세요❣️영상에 있는 첫번째 조합으로 술 먹기 전에 먹어도 되나용??,저 요새 술영양제 시아플렉스 원툴인데,대박 !!! 대박 !! ㅎㅎ,1번이랑 앰플은 어떤거 먹나요?,@rkdqudcjf 답글달아줘 ㅋ,@hy_m1n_  앞으로 약국 들렀다 술 먹기 ...,@yakstagram_ 선생님~ 술마시고 머리아플때 이지엔6프로로 복용하게되면 음주후 복용하는게 맞을까요?,@sshin_so 그렇다도라,@leeeeeee____89 참고하자..,@yootruuu @91he91 술먹고 속 안좋을때 ..!
안녕하세요 여자친구가 다낭성 난소 증후군 이 있어서 그런지 체중이 증량하고 몸에 붓기도 생기고 밥먹고나서 얼마안있다가 배고프다고 그러고 그래서 한의원 가서 한약타서 식욕억제 겸 붓기 빼주는 한약 먹었는데 효과가 없더라구요 몇달동안 그래서 영상에 보여주신 약 중에 혹시 난소증후군 이랑 겹치면 안되는 약이 있을까요?..그리고 약 추천좀 부탁드릴게요👏,"코로나 후유증으로 미각과 후각이 둔해요ㅠㅠ 맛도 냄새도 못느끼니,, 먹을 기운도 안납니다😂미각과 후각을 돌아올 수 있게 하는 약도 있을까요!?",엘칸츄정이 더 좋은데 ㅠㅠ 안나온다더라구요 ㅠㅠ  여튼 엘칸은 3알씩.. 다들 드세요.. 이거 인터넷에서 파는것들보다 훨씬 싸고 효과도 좋아욬ㅋㅋㅋㅋ 진짜 땀 폭발합니다... 땀안나시던분들도 땀구멍 오픈합니다.,지금나오는 약은 그냥 약국에서 살수있나여?처방받아야하나여..?,약사님.. 도대체 어디 약국에서 사야할까요?ㅜㅜ 열군데 돌아다녔는데도 파는데가 없어요😭😭😭,엘칸정은 어느 약국에서도 다 판매하나요?!,와 너무 멋있아요ㅠㅠㅠㅠ 약사님.. 선한영향력🫶🏻🫶🏻 저는 엘칸정 먹어보려고하는데... 비타민C도 함께먹어야 할까용? 약을 잘 못챙거먹고 다녀서ㅠㅠㅠ 여성용 종합비타민제?영양제? 만들어주십쇼...,저한테 꼭 필요한 약들이 여기에 모여있군요오…먹짱에게 다이어트란 숙명인 것…🙀,제가 뱃살이 너무 안 빠져서 고민이에요  다른부위들은 조금씩이나마 주는것같은데.. 가르시니아? 그게 뱃살이 좀 빠질라나요ㅜㅜ화장실은매일가요😢,당뇨있는 사람도 복용해도 괜찮을까요??,좋은 정보 감사합니다 약사님~^^😃🙏,@ 앗 네~~ 제가 다 적기에 너무 많아서 안 적었어요 ㅎㅎㅎ혹시나 특별히 궁금한 제품이 있으실까요?! 😊😊,가르시니아랑 비타민 b 는 간에 무리가 갈수 있어서 조심히 먹어야 한다던데…,갑상선기능 저하증 인데 먹어도 무관하겠죠?,알룬정 주변약국 물어봐도 파는곳이 없는데 어디서 구매할수있나요?ㅠ
멋져요 약사님 ❤️❤️ 저도 SNS와는 거리가 먼 사람이었는데 제 말에 신뢰를 줄 수 있는 ”영향력“ 이라는걸 갖고 싶어서 1년을 꾸역꾸역 했네요. 올해 유튜브 도전 이라는 to-do 를 갖고 있는데 아직 시작도 못하고 있지만요. 😂 먼저 가시는 길 먼저 정복해 나가시길 응원 드립니다 👏👏👏,멋지다! 나 마빈!ㅋ 랜덤릴스보는데 20년전 얼굴 똑같은 심혜란이 나타난거있지!!? 정말 신기하다.. 멋진인생 살고있구나👍🏻,유용할것 같아서 구독했습니다,대박이다 심혜란!!👏👏👍💛 결국 찍었구만 ㅎㅎ,와...멋져요❤ 최고최고! 저는 14개월 딸맘인데ㅠ 아기 키우는것만으로도 벅차서 뭘 못하겠어요ㅠㅠ 근,헐 아가씨인즐알앗는데요!! 저도실현하고싶네요 하고싶은일! 멋지십니다 유툽볼게요 !화이팅,어머 약사님🙌 유튜버까지 장악😍 도전하는 모습 너무 잘해내고 계신 모습 응원해요👏👏👏👏,와 대단하다 👏 이래저래 지치는 일상이었는데 너보니 힘내야겠다 🔥,여신 유이약사님 😍😍😍😍😍😍,약사님 멋지세요💚 구독 할께요💛,깜놀했어요! 짱 멋져요 언니 😍😍주아엄마가,대단히 멋지십니다😍😍👏👏👏,아고 이쁘고 멋있고🔥🔥,"와👏👏👏👏👏👏멋지시다, 약사님글을 보며 생각이 많아지면서 뭔가 나도 무언가 할 수 있겠다?라는 힘도 조금 얻어갑니다! 유투버 구독 가야죠~ㅎㅎ응원 마구마구 드립니다😍😍😍😍😍",대박👏👏👏😃
쌤~ 수면약이랑은 반대로~~ 각성하는 약도 있을까요??제가 기면증증상이 있어서 밥 먹은뒤나 낮에 잠이 안깨고 졸린 증상이 있거든요~ 병원약을 먹을 정도는 아닌데 혹시 낮에 각성하게 해주는 잠깨우는 약도 소개 부탁드려도 될까요~,혹시 이거 할머님 같은 어르신분들이 드셔도 괜찮으실까요? 저흐ㅣ할머니께서 요즘 도통 못주무셔서 힘들어하시네요ㅠㅠ,오~유용한 정보네요~졸피뎀 끊고 마그네슘하고 b6먹고 있어요.잠은 잘 오는데 평소에도 꿈을 많이 꿔서 푹 자지는 못하네유😂 꿈 안 꾸는 약은 없겠죠😂 ㅎㅎㅎ,오오 처음 알았어요!! 좋은 정보 감사합니다ㅜ 제가 잠을 잘못자서 수면제를 처방받아야했는데...종류가 다양하다니,진짜 불면증은 저런거로 안되요...ㅜ전 수면제 처방받아 밤11시에 먹고도 4시에 잠듭니당 ㅜ ㅜ,약먹지말고 수면환경을바꿔주면 잘오던데..침구라던지 메트리스나 조명 온도습도라던지 목욕을한다던지...? 잘때 항상듣는노래가 있는데 이상하게 그거틀면 언제자는지도모르게 기절해요ㅎ 유툽에 신기하게 이것만들으면 잠온다싶은 노래하나있으면 짱좋아요! 수면버튼같음..ㅎㅎ,졸피뎀1년넘게복용중이에요ㅠㅠ 하루에 반알 정도만먹어요! 혹시 반알만으로 잠이든다면 저약도 들까요?,"쌤 혹시 제가 보통 저녁 10시에 자서 새벽 2시에 일어나는데 다음날 아무것도 없으면 괜찮은데 9시쯤에일어나서 일갈준비 하고 해야하기도하고 새벽 2시에 일어나면 출근할때쯤, 출근 하고 나서 너무 졸려서 아침까지 그냥 푹 자고싶은데 아론정이나 쿨드림을 먹는게 낫겠죠?? 혹시 너무 늦게까지 잘까 고민이라 쿨드림 먹어보고 별로면 아론정 먹는 느낌으로..!!",혹시 가미귀비탕이랑 안신액 같이 복용해두되나용…?!,만성기관지염인데 수면유도제 어떤 걸 먹어야할까요? ㅜㅜ 불면증도 10년 정도 되어가요 ㅠㅜ,저거 먹규 아침에 일어나는게 힘들진 않을까요??,졸피뎀.. 일단 미성년이면 복용 최대한 하지 마세요. 사실 성인이어도 만류하고 싶은데. 일단 저는 부작용 심하게 겪었어요. 단기기억 상실이요. 2-3년차 쯤엔 아침에 교수님이 내주신 과제도 기억 하지 못할 정도라서 학업에 영향끼칠 정도였어요; 장학생인데도 불구하고요.(그만큼 지능과 별개로 약물 부작용의 영향이 있었다는 뜻) 아무튼 복용하면서 세심하게 본인을 잘 관찰하며 지내보시길 권장드려요,처방전있어야 구매할수있는건가요?,@lh_soup  졸피뎀 여섯개르르먹어도 못자는데에에에에에에에에에ㅔ에에!!!!!!!!!!!!!!'진짜 살기 너무힘들어,@won_____7  종류가 이렇게 많다고..?
"자궁근종으로 부인과 정기적으로 다니는데,제 담당 과장님께선 오메가3 먹지 말라 하시더라구요.. 뭐가 맞는건가요…?","피임약을 먹으면 호르몬 조절을 해서 생리를 안하잖아요,피임약 먹으면 월경전 증후군도 안오고호르몬 널뛰기 안하니까 화가 안날까요? 요즘 아이들에게 사소한것에도 화가나고 눈떠서부터 너무 화가 많이나서.. 이런생각을 한번 해봤어요..약사님의 말씀 듣고싶어요ㅠㅠ",여기 영양제를 모두 먹어야 효과가 있는지 궁금합니다.,친구선물해주고싶은데 복합제추천해주시면안되요?😢,난소기형종 수술을했어요 두달정도 되었는데 어떤영양제 먹으면 좋을까요?,자궁근종이 계속 생기고 난소가 안좋으면 어떤걸 챙겨먹어야할까요? ㅠㅠ,리포데이 우먼즈 먹고 있어요^^혹시 성분이 괜찮은지 궁금해요선생님,꺄아아아아 ~~~ 이렇게 알려주시니 더 쏙쏙 들어와요~~~,오 요새 이부분에 관심이 많았는데요 혹시 드시고계신거가있음 참고할수있게 알려주실수있으실까요ㅜㅜ요새 너무 제품들이 많아서😂,오메가3  어떤게 좋아요?,이걸 다 드시나여?? 한번에 왈칵??,여러가지 종류 먹기힘든데 이 영양제만 먹어도 효과가 있을까요?,반대로 임신 준비기간에 끊어야하는 약물과 기간도 있을까요~~~~~,코큐텐이 근력감소 부작용 때문에 임신 준비 하시는 분들 아니면 안먹는다고 하는데 40대 중반인데 먹는게 좋을까요??,다낭성이면 저 중에서 어떤 걸 챙겨먹는 게 좋을까요?
좀전에 헤어진 동생이랑도 건강얘기하다왔어요 확실히 나이들고 숫자가 바뀌면서 조금씩 체감합니다 잘 몰랐던 내용 알게되니 좋아요~ 앞으로도 조은 건강한 정보 부탁드려요 ❤️,안그래도 임신준비중에 먹던 종비에 엽산하나 추가로 먹고 있었는데 이런 정보 감사합니다👍🏻🧡,노산 챙겨주세요 ❤️❤️,오 저도 좋은정보요 저거 하나에 다들어있는건가요?,와 코큐텐!!!!!!제가 잘챙겨먹고 있었숩니다😍,셀렌은 또 생소하네요!!!,좋은정보💕,나이드니 기력이 딸립니다 영양제 챙겨먹어야 겠어요,@renaitre.official,필요한 정보였습니다~👏,@yukio_apr ㅈ쟈니야 나랑 영양제 챙겨먹자.ㅋㅋㅋ🔥,,,,
와..ㅎㅎㅎ제가 갔던 어떤 약국은 젊은 남자 약사분이 인상 확 찌푸리고 “몰라요.”하고 그냥 바로 뒤돌으시던데 진짜 비교되네요,얼굴도 이쁘신데 착하시고!!!!!! 약사님 반칙반칙!!!!!!!!,ㅋㅋㅋㅋㅋ 대단하오👍😆 맞추는 재미가 쏠쏠할듯 ㅎ 90세 넘으신 분들에게 쌍화탕은 아무때나 먹는거임?! ㅋㅋㅋㅋㅋ😂,와 공감ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ교묘하게(?) 비슷한 단어로 말씀하는 손님이 그나마 맞추기 쉽죠,아무말도 먹는거 쌍화탕! 건강의 비결이셨나봐요~,ㅋㅋㅋㅋㅋㅋ 아무때나 먹는건 역시 쌍화탕이죠 ㅋㅋㅋㅋㅋㅋ 요즘 피드 보면서 약사님 넘 고생 많으신듯요~ 화이팅입니다!!,어 왠일이야!! ㅋㅋㅋㅋㅋㅋ 심약사님 포스!! 😍,언니 나 3월에 서울가유 ㅋㅋㅋ가서 좀 안정되면 만나러갈게용,ㅋㅋㅋ언니 언니 목소리 오랜만에 들으니까 예전에 수다떨던 기억 나오 좋으네❤️,박카스인줄요,ㅋㅋㅋㅋㅋ 나도 저런적 있는데.... 에궁 고생이 많으시네요.. 😂,전 아무리생각해도 박카스말곤생각안나서 답나올때까지 봤습니다😂,아 쌍화탕!! 맞추는 쾌감이 느껴지네요 ㅎㅎㅎ,"스무고개까지 해야하는 약사님,,응원합니다 ㅎㅎㅎ",ㅋㅋㅋㅋㅋㅋㅋㅋㅋ재밌어요
ㅋㅋ 약시님 센스는 진짜 못따라 가겠어요😂 완전 센스!!!!❤️,엄청 귀여우신 약사님:) H.O.T. 저도 몰라요ㅋㅋㅋㅋㅋ😂,그럼 비타민 먹고 녹차는 몇분 후에 먹는게 좋나용?,식초물이랑같이먹는건괜찮을까요~??(식초한스푼+물350ml),대추차로 먹다 릴스 보고는  생수로 갈아탔어요~,H.O.T.가 먼지도 모르지만 점은 야무지게 찍으시는 약사님 ㅋㅋㅋㅋㅋㅋㅋㅋ,@m_moooon_k,,,,,,,,
