POS String,분류된 품사
  스카이캡슐오션뷰??해안열차보다스카이캡슐강추????힐링 그 자체 또 타고픔??,자체
탐의숲 전시 보기전에서울숲 갔었는데너무 좋더라구요??서울33년살았는데 처음 가봤어요??너무 이쁘게꾸며져있더라구요간만에 짝꿍이랑 투샷??어떤커플이찍어주셨는데서로 찍어주니까너무 좋더라구요:),탐|숲|전시|보기|전|에|서울숲|서울|33년|처음|짝꿍|이랑|투|샷|커플
마지막 청첩장 모임???인가암튼ㅋㅋ그냥 친구불러서 맛있는거 먹으면서 수다 떨구싶었던날??오늘 처럼 너무 추운기억이 sns핫플 학동역 맛집도심속 정원   jmt? 28000원꼭시켜야해요:) 치킨이 세상 부드러웠어요 닭가슴살이 이렇게 부드러울수있나...치킨이퍽퍽하지않고 부드러움??해물누룽지리조또도 강츄  24000원해산물천국 새우 오징어 모새조개 바삭한 수제귀리 누룽지랑 같이먹으니식감도 좋으며 크림소스 풍미와 찰떡식전빵도 맛있고 분위기도 너무좋아요?모스가든 핫플답네요 :)데이트 장소  소개팅 장소로도 강추강추???♀?,마지막|청첩장|친구|수다|날|오늘|기억|학동역|맛집|도심|속|정원|치킨|세상|닭|가슴|치킨|해물|누룽지|리|조|해산물|천국|새우|오징어|모|조개|수제|귀리|누룽지|감|크림|소스|풍미|찰떡|식전|빵|분위기|모스|가드|데이트|장소|소개팅|장소|강|추|강|추
      영롱하지않나용?크??윤기좔좔입에서 살살녹아요이렇게 윤기가사~~알짝 도는연어회가맛있더라구요연어회너무너무 싱싱했습니다같이먹은   오징어도있고술안주로 쵝오????간만에 연어회먹어서그런지  순삭..시원한맥주랑 너무너무잘어울렸어요말잇못...??                            ,윤기|가사|알|연어|회가|연어|회|오징어|술안주|연어|시원|한|맥주|잇
연남     치즈크림크로플 맛집크로플위에 치즈크림이올려져있는 미라지커피카페시그니처 크로플크림위에 올려진로즈마리사장님이 맛있게먹는방법을 알려주셨는데용로즈마리향이 느껴질수있게 크림위에올려놓고크로플을잘라서 먹으라고 설명해주셨어요진짜 은은하게 로즈마리향이나면서 부드러운크림치즈 풍미가예술예술?? 5분만에 순삭기분좋은 달달함에피곤이 풀려요커피도 직접로스팅해서신선하고 맛있음아.아 맛집?? 뉴트로갬성과인테리어 소품들이돋보이는 매력적인? 갬성카페 연인과 친구들끼리수다떨기 좋은 카페랍니당 cafe_mrg                                      ,남|치즈|크림|미라지|커피|카페|그니|처|로즈마리|사장|방법|용|로즈마리|향|설명|로즈마리|향|크림|치즈|풍|미가|예술|예술|분만|기분|피곤|커피|직접|로스팅|해서|신선|아|맛집|뉴트|성과|인테리어|소품|매력|카페|연인|친구|수다|떨기
남편이랑 광화문 데이트??광화문 데이트 하다가광화문 맛집인   방문오랜만에철판닭갈비가 먹고싶었어요ㅎㅎ철판닭갈비에 라면사리 추가??식전 수프 부터 시작해서코우슬로 샐러드까지 진짜  푸짐쓰 쌈채소도 나오고 무쌈도나오고다양해서  좋았어요또 제일 좋았던 점닭갈비를 매장 직원분들이다 조리해주심편하게 먹기만  했네요??이런 서비스 최고닭고기는 부드럽고 양도 푸짐인생 닭갈비?? 저는 우동 사리보다 라면사리가좋아서 라면 사리 시켰는데 역시  잘 시킨것 같아요라면사리 조합과 3가지 치즈조합말해모해쥬  3가지 치즈는모짜렐라치즈  체다치즈 파마산치즈가들어가서 엄청 고소해요치즈에 닭갈비 찍어서 먹으면 꿀맛마지막에 볶음밥 필수????볶음밥의 김치가 또 맛있어요남편이 손수 만들어준주먹밥도 맛있었어요??광화문 데이트 가시면일도씨닭갈비  강추합니다????남편이랑  오랜만에 광화문 데이트하니까 즐거웠어요??ildossifamilyluv_ildo,남편|이랑|광화문|데이트|광화문|데이트|가|광화문|맛집|방문|오랜만|철판|닭갈비|라면|사리|추가|식전|수프|시작|해서|코|우|슬로|샐러드|쌈|채소|쌈|도나|오|제일|닭갈비|매장|직원|조리해|주심|서비스|최고|닭고기|양도|인생|닭갈비|우동|사리|라면|사|리가|좋아서|라면|사리|라면|사리|조합|치즈|조합|말|해|모해|쥬|치즈|모|짜|레|라|치즈|다|치즈|파|마산|치즈|소해|요|치즈|닭갈비|꿀맛|마지막|볶음밥|필수|볶음밥|김치|남편|손수|주먹밥|광화문|데이트|도|닭갈비|강|남편|이랑|오랜만|광화문|데이트
커리맛집 발견?간만에 커리반반커리 랍니당한쪽은 치킨카레한쪽은 비프카레이런거너무 좋아요선택장애 생기는분들을위한 반반메뉴??사실 둘중멀 먹어야할지고민했거든요ㅋㅋㅋ남자친구는우삼겹을 곁들인부추된장비빔밥도 맛있다고하더라구요ㅎㅎ계란이랑된장이랑섞어먹으니 맛있었어욥:) 맛점하세욥???♀?                                   ,커리|맛집|발견|간만|커리|반반|커리|치킨|카레|한쪽|비프|카레이|런|선택|장애|반반|메뉴|사실|멀|부추|된장|비빔밥|어|욥|맛|하|욥
아르떼뮤지엄강릉마지막 전시피드 ??저는 이 장소가제일 마음에들었답니당??조명이 너무 이뻤음알록달록 ㅎㅎㅎ강릉휴가 계획있으시면 강추해요:)즐거운 주말보내세요??,아르|떼|뮤지|엄|강릉|마지막|전시|피드|장소|가제|일|마음|답|당|조명|계획|강|주말
??델타변이 터지기전(4단계전)후...이때만해도나았는데  이때가 그립??당진 대형카페  카페미국 갬성st  카페1층 음료.빵주문2층 .3층  루프탑까지크는 5층높이 였던것같에요가격은 엄청사악함아메리카노 7500원라떼 8000원빵 종류도6-8천원대하지만 아깝지않아요??요즘 코로나 터지고이상하게 대형카페가 좋아져영1층 밖에 아이들이 놀수있게모래사장으로꾸며져있어요ㅎㅎ4단계 끝나면한번더 놀러가고싶네용?                                            ,델타|변이|전|단계|전|이때|이때|그립|당진|대형|카페|카페|미국|카페|음료|빵|주문|루프|탑|층|높이|가격|사악|함|아메리카노|빵|종류|천원|요즘|코로나|이상|대형|카페|영|밖|아이들
즐거운 추석연휴시작??저번주 일요일에갔던브런치카페랍니당ㅎㅎㅎ불광천변 근처  남친이 데꾸간누에종 프랑스브런치에 빠져서 또다음날 브런치가땡기더라구요??그래서 일요일에도동네카페 브런치맛집찾아서 방문했어요:)하씨타씨다이닝부라타치즈파스타????넘 마시쏘요ㅎㅎ다음 피드에 먹은거자세히 올려보게용???♀??네이버 예약필수메인테이블은 단둘이 먹을 수 있어서 좋아요즐거운 추석연휴보내세요?,추석|연휴|시작|저번|주|근처|남|친|누에|종|프랑스|브런치|다음날|브런치|일요일|에도|동네|카페|브런치|맛집|방문|하|타|다|이닝|부라타|치즈|파스타|넘|피드|네이버|예약|필수|메인|테이블|추석|연휴
  여행유후인 온 이유바로 온천때문에 방문??친정가족여행 핵심??바로 료칸에서 온천하고 가이세키먹고 싶어서   예약했어요ㅎㅎ인기 료칸이라4달전부터 예약했는데도가족탕있는 객실은벌써 솔드아웃??그 정도로 인기가 많아요친정식구랑 맛있는   먹고 행복한 여행이였답니당직원분이 친절하게 가족 사진도 찍어줘서 좋았어요??식전주  고기 회 식사 후식등등 푸짐한 코스요리:)메바에소료칸이 인기있는이유식사가 맛있고 객실뷰가 이뻐서ㅎㅎ다음피드에 자세히 숙소 소개해보게욤???♀????Yufuin Onsen Ryokan Mebaeso249-1 Yufuincho Kawaminami 유후 유후 오이타 일본 8795103,여행|유후|이유|바로|온천|방문|친정|가족|여행|핵심|바로|료칸|온천|가이세키|료칸|달|전|예약|도가|족탕|객실|솔|드|아웃|정도|인기|친정|식구|행복|여행|이|답|당|직원|분이|친절|가족 사진|전주|고기|식사|후식|코스|요리|메|에소|료칸|인기|이유식|사가|숙소|-1|유후|유후|오이타|일본
  아시나용?회사동료가한번 줘서먹어본적있는데 진짜 맛있게 먹었어서 또 사먹고 싶다생각했는데 마침좋은기회가와서   는국내 차 브랜드'오설록'의제주산프리미엄녹차와 홍차를 우린 물에효모균을 넣고 발효과정 중에자연적으로 생긴 발효성분(탄산)프리바이오틱스 가 함유된유산균음료 입니당자연탄산과 새콤달콤한 맛이 특징입니다.톡쏘는 맛이 넘좋았어요??맛도(오리지널진저레몬석류애플베리)4가지 맛이라 골라먹는재미도 있을뿐만아니라 병패키지 그림도 너무이뻐서다먹고 장식용으로간직하려구욥ㅋㅋㅋ와인잔에 따라마시니분위기에 취하고콤부차도 더 맛있게느껴지는것같에욥?강추???♀?국내 콤부차누적판매량/마켓컬리 판매 1위 N사 쇼핑 평균만족도 9.7점 콤부차 '아임얼라이브 콤부차' 높은 만족도와 재구매율로 콤부차 매니아들이 뽑은 화제의콤부차 -공식몰과 스토어팜에서 첫구매시 2000원 바로 할인 가능 ?? imalivekombucha- 홈페이지(www.imalive.co.kr)에서 Monthly 패키지 구매 시 2만원 즉시 할인 쿠폰 증정- 클렌즈 다이어트를 위한 한 달 정기배송 특별 패키지 5만원 할인 + 콤부차 8병 (3만원 상당) 추가 증정- 센스있는 선물로 스페셜 기프트박스 (4종+박스포장) 패키지 추천- 콤부차 12병 구매 시 빙글빙글 돌아가는 콤부잔 2개 증정                   ,아시|용|회사|동료|사|생각|기회|가와|국내|브랜드|오설록|의제|주산|프리미엄|녹차|홍차|물|효모균|발효|과정|자연|발효|성분|탄산|프리바이오틱스|함유|유산|균|음료|입|당|자연|탄산|맛|특징|맛|넘|맛|오리지널|진|레몬|석류|애플|베리|맛|재미|병|패키지|그림|따|라마|시니|분위기|판매|사|쇼핑|평균|만족|아|임|얼라이브|만족도|구매|매니아|공식|몰|스토어|구|매시|할인|홈페이지|.co|.kr|패키지|구매|만원|할인|쿠폰|증정|렌즈|다이어트|달|정기|배|송|패키지|만원|할인|병|만원|상당|추가|증정|센스|선물|스페셜|기프트|박스|종|박스|포장|패키지|추천|병|구매|빙글빙글|증정
  한우암소1+등급꽃등심 먹었어요:)2022년 마지막날을 위해준비해봤답니당ㅎㅎ남편과 단둘이 보낸송년회?? 오랜만에 집에서 1+ 꽃등심 스테이크먹으니  입에서 살살녹더라구요 육즙도 가득고소하니  너무 맛있어요??고기러버  저희 남편이너무 맛있게어서 자주 시켜먹어야 겠어요홈파티 할때나  돌아오는설선물로도  좋을꺼같에요??한우암소꽃등심fruit_cuma(과일.수산.축산 등을 도매가로 만나볼수있답니당)얼마 안남은 2022년 즐겁게 보내시구 새해복 많이받으세요???♀?              ,우암|등급|꽃|등심|2022년|마지막|날|송년회|오랜만|집|꽃|등심|스테이크|입|육|즙|가득|고소|하니|고기|러버|남편|요|홈파티|때|설선|물|한우|암소|꽃|등심|과일|수사|축산|도매|가로|합|당|얼마|안남|새해|복
   불금??연남동에서 유명한 브런치 카페 소개합니당일명 채광맛집 분위기맛집 포토존이 한곳에 모여있는 브런치 카페   입구부터 너무 이쁨 ??조명도 이쁘고 가게 내부도 커요크게 3공간으로 나눠져 있답니다.온실테라스(채광맛집존)+중간공간 + 창가공간저는 온실테라스에서 먹었었용식물원 온실같은 갬성이 뿜뿜 천장에 식물이 달려있어요낮에오면 햇살을 느끼며 우아하게 ㅋㅋ브런치를 먹을 수 있을곳이지만 전 저녁에 와서 다른갬성을 느끼고 왔답니다. 이곳은 낮에만 먹는 브런치가 아니라 올데이 브런치카페저녁시간에도 다양한 브런치를 즐길수 있는 곳이에용????완전 특장점 저처럼 직장인들은 월차내지않으면평일 오전에 절대 브런치를먹을수 없단말이죠하지만 이곳은 올데이 브런치이기때문에저녁에도 먹을수 있다는점?저는 일끝나고 와서 저녁겸 브런치를먹고 싶어서 빠네파스타와 에그스크램블브런치를 시켰어요 빠네파스타 비쥬얼미치구요제가깜박하고 영상을 못찍었음 ㅠ??슬픔...이놈의 정신머리 꾸덕이스타일빠네크림소스가넘 맛있어요 ㅎㅎ 면발도 탱글탱글 순식간에 순삭에그스크램블 브런치는 감자튀김 넘넘 맛있어영 오믈렛도 부드럽고 프렌치토스트도 촉촉하고 메이플시럽 사알짝 뿌려먹으면 끝남?? 피로가사라짐연인들끼리와서 저녁식사도 즐기고브런치도 즐길수 있으며 친구들끼리와서브런치로시작해서 저녁식사 까지 한공간에서 ㅋㅋ 다해결할수 있는 착한 카페원래도 유명했지만 나만알고 싶은 브런치카페단골 예약 ???♀?주소: 서울특별시 마포구 성미산로29안길191층  the__april                               ,금|연남동|브런치|카페|소개|합|당|일|채광|맛집|분위기|맛집|포토|존|한곳|브런치|카페|입구|조명|내부|공간|온실|테라스|채광|맛집|존|중간|공간|창가|공간|온실|테라스|용|식물원|온실|천장|식물|햇살|곳|저녁|다|르|낮|브런치|데이|브런치|카페|저녁|시간|브런치|곳|이|완전|특장|직장인|월차|오전|절대|브런치|데이|브런치|이기|저녁|일|저녁|브런치|빠|파스타|에그|스크램블|브런치|빠|파스타|비쥬|얼|미|치구|요|제가|영상|정신머리|면|발도|순식간|에그|스크램블|브런치|감자|튀김|오믈렛|프렌치|토스트|메이플|시럽|사|알|피로|사라|짐|연인들|서|저녁|식사|브런치|친구|서|브런치|시작|저녁|식사|공간|다|해결|카페|원래|브런치|카페|단골|예약|주소|서울특별시|마포구|성미|산로|안길|191
   크로플맛집커피맛집프롬하츠커피성수점방문? 젤 좋아하고 자주먹는 디저트  크로플은 종류가아이스크림크로플.생크림크로플체다치즈크로플.인절미크로플 총4가지그 중 얼어죽어도 아.아 처럼전 겨울에 아이스크림을 먹는걸 좋아해요 그래서 아이스크림크로플을 pick??커다란바닐라 아이스크림과 크로플의조합이란  거기에 메이플시럽 뿌려서먹으면 세상 맛있는 조합?   은벨기에 직수입크로와상으로만든 정통 크로플이라크로플을 잘라보면 결이 보여요 같이 먹은커피도너무 맛있어요??이렇게 맛있는커피증말~~~간만에 먹어봤어요원두 사고싶었음 커피도 맛있고크로플도맛있고 매장도넓찍해서 거리두기도 가능해서 너무좋음왜 우리동네에는 없는걸까??체인점이 많이생겼으면 좋겠어요 ?프롬하츠성수점은서울 성동구 성수일로 1 1층 서울숲역 2번출구에서 가까워용주차:???♀?매장 뒤에 주차장도 있다는 점? ?? 커피마시고서울숲 구경도 가능하다는 특 장점??fromhearts                          ,젤|주먹|디저트|가지|아|전|겨울|아이스크림|바닐라 아이스|크림|메이플|시럽|세상|조합|은|벨기에|정통|결|커피|이|커피|증말|간만|커피|거리|두기|우리동네|체인|프롬|하츠|성수|은|서울|성동구|성수|일|서울숲역|출구|용|주차|매장|뒤|주차장|커피|마시|고|서울숲|구경|특|장점
  유후인 하면빠질 수 없는길거리 상점 구경??유노츠보거리구경하면서 맛있는 간식사먹었는데ㅎㅎ저는 당고가 맛있었어요딸기 모찌랑  금상 고로케랑꼭 드셔보세요??플로랄 빌리지는영국마을을 재현한테마파크 빌리지인데 동물구경도할 수 있고지브리 상품들도구경할 수 있는 곳이랍니다볼거리 많아서 시간 가는줄 몰라욤ㅎㅎ꼭 한번 가보세욤???♀?,유후|길거리|상점|구경|유|노츠|보|거리|구경|당고|딸기|모찌|금상|고로케|드|플로라|영국|마을|재현|테마파크|빌리지|동물|구경|도|브리|상품|구경|곳|거리|시간
8월말여름휴가3박4일쏠비치진도에서 숙박하고 목포 진도 해남을돌아다녔답니당??첫날은 목포 갔는데목포에서 제일 유명한  유달산을 넘는해상케이블카 타봤어요??진짜 길고 재밌더라구요목포 가시면 꼭  타보세요????  ,8월|말|여름휴가|박|비치|진도|숙박|목포|진도|해남|답|당|첫날|목포|목포|제일|유달산|해상|케이블카|진짜|목|포
    맛집 소개???♀? 데이트장소 소개팅장소로 딱인연남해브에서 친한언니랑 평일데이트??새우냉파스타ㅡ14000원??토마토비프스튜ㅡ16000원 ??라즈베리에이드(수제 라즈베리청)ㅡ4500원??자몽에이드(대만스타벅스)-5500원토마토비프스튜는비프고기가 질기지않으며 부드럽고 토마토소스와 조합이 잘 어울려요토마토와 비프의 만남토마토 비프스튜?큼직막한 고기와 빵과 같이 드시면?더욱 맛있어욥??새우냉파스타는탱글탱글한 큰새우와 바질새우무농약채소와 같이즐길수있는 파스타 냉파스타는 처음먹어봤는데굉장히 가벼우면서?단짠소스와 너무너무잘어울리는 파스타였어요 채소도 신선하고새우도싱싱하고 자꾸 자꾸손이가는맛?? 요즘 결혼준비로다이어트 하는데아주 부담없이 드실수있는 파스타에욥찐찐강추?? 같이 마신라즈베리에이드완전강추수제청으로만드셨대용색깔이 너무 이쁘지않나용?평일이라남자친구와같이못 왔는데주말에한번? 또 먹으러와야겠어욥? 사장님도친절하시고 설서비스로 연어구이도 주셨어요??다음엔 연어음식을 먹어봐야겠어욥 현지 농장에서 무농약으로 재배한 채소를 직접 공수해서?먹으니 더 맛있었다능 ~~??재방문의사100000%다이어트하시는분들체중관리하시는분들완전강추 맛있는다이어트음식 여기있답니당???♀?have_yeonnam??위치서울 마포구 연희로1길 55? 1층                        ,맛집|소개|데이트|장소|소개팅|장소|한|언니|라즈베리|에이드|수제|토마토|소스|조합|토마토|비프|만남|토마토|비프|스튜|막|고기|빵|새우|바질|새우|농약|채소|파스타|냉|파스타|처음|단|소스|파스타|채소|신선|새우|도|손|맛|요즘|결혼|준비|로|다이어트|부담|드|실수|파스타|에|욥|찐찌|강|추|라즈베리|에이드|완전|강|추수|제청|대용|색깔|평일|이|라|남자친구|주말|어|욥|사장|친절|서비스|연어|구이|다음|연어|음식|어|욥|현지|농장|농약|재배|채소|공수|능|재|방문|의사|다이어트|체중|관리|완전|강|추|다이어트|음식|합|당|위치|서울|마포구|연희|길
인태기가 왔나바영??ㅋㅋㅋㅋㅋ답방 천천히ㅎㅎㅎ꼭 가게용ㅎㅎㅎㅎ웨딩촬영대기때찍은 사진쓰대기할때 사진많이찍어두세요ㅋㅋ다  추억이랍니닷??결혼식이번엔 꼭 하고픔??,인|태기|사진|때
    연휴날 ??생생정보통에도 소개된 가성비  맛집최상급 와규를 맛볼 수 맛집  메뉴로와규 모듬 세트 pick?눈꽃살 +등심+갈비살+꽃잎살 (360g)-58000원(호주산 와규들이구용 ) +내돈내먹으로 사먹은 칡냉면(비빔)ㅡ6000원세트ㅡ 기본으로 계란찜 된장찌개 제공??눈꽃살 와규가장 고급 부위인 꽃갈비살마블링이 장난 아님 ㅋㅋ 완전 부드럽고 입에서 살살녹아용 ??등심도  쥬??갈비살쫄깃한 식감 풍부한 육즙 그냥 줄줄 ~씹을때 식감이 좋아요 ?? 꽃잎살 남친이 좋아했던 꽃잎살은부채살 부위로 완전 부드러운 식감에 이빨  아픈 남친도 ??맛있게 먹었답니당 저는 고기랑 냉면을 같이 먹는걸 좋아해서 따로 추가시킨내돈내먹으로 먹은 칡냉면(비빔) 이랑 먹었는데화룡점정??너무 맛있음고기도 맛있었지만냉면이 신의 한수 고기랑 냉면이랑 같이 먹으면   또갈테야.......냉면 맛집 발견 ㅋㅋㅋ??특장점 ?콜키지프리매장으로 와인을 가져오면 무료로 잔을 제공하고 코르크를 개봉해 주는 점.? 7주년기념 이벤트 19시이전에 입장하신 손님에겐 육회가 서비스로 제공된다는 점?식당 바로 앞에 주차장 있다는 점 ?후식으로 주는 슬러쉬 jmt (포도 오렌지)서비스  쵝오 집만 가깝다면 매주 방문하고프네영 ?                          ,연휴|날|생|생정보|소개|성비|맛집|최|상급|와|규|맛집|메뉴|규|모듬|세트|눈꽃|등심|갈비살|꽃잎|호주|산|와|규|내|돈|내|먹|사|기본|계란찜|된장찌개|제공|눈꽃|와|규|고급|부위|꽃|갈비살|마블링|장난|완전|입|등심|쥬|갈비살|식|감|육|즙|때|식|감|꽃잎|남|친|꽃잎|부채살|부위|완전|식|감|이빨|남|친|맛|답|당|고기|냉면|추가|내|돈|내|먹|칡|냉면|이랑|화룡점정|고기|냉면|신|한수|고기|냉면|이랑|테|냉면|맛집|발견|콜|키|지프|리|매장|와인|무료|잔|제공|코르크|개봉|기념|이벤트|이전|입장|손님|육회|서비스|제공|식당|앞|주차장|후식|포도|오렌지|서비스|집|방문
요즘 핫플이쥬생화로꾸며져있는  진짜 사람많아요??주말에 가기도했지만대기 1시간이상기다렸어요입장료가 비싸고볼게없다고평이 안좋아서갈까 말까했는데너무 이쁘던데요??저는 1도안아까웠어요:)너무 너무재미있었던 전시다음 피드도탐의숲 ??,요즘|사람|주말|기도|시간|이상|입장료|좋아서|도안|전시|다음|피드|숲
귀염뽀작한 핑크홀리데이팝업??더현대서울 에서 크리스마스 팝업스토어야놀자 핑크홀데이를 오픈해서 갔다왔어영??지하2층에 있고 핑크핑크하니귀염뽀작한 곳ㅎㅎㅎ기프트샵도 있어서 구경할게많음감자빵 파는곳도 있으니 더현대서울 가시면 구경해보세요??기간은 언제까지인지 모르겠어영??저번주에  간거라 ㅎㅎㅎ 알아보고 가시는걸 추천합니당???♀?,핑크|홀리데이|팝|업|더|현대|서울|크리스마스|팝|업|스토어|핑크|홀|데이|오픈|해서|지하|구경|감자|빵|곳도|더|현대|서울|구경|기간|저번|주|가시|추천|합|당
  신상 홈웨어  공개??귀여운  곰돌이가 매력적인홈웨어 롱 원피스 앤트크곰돌이 패턴과레이스가 포인트인홈웨어 원피스??귀엽고 아기자기하면서여성스러운 무드가 느껴지는 이쁜잠옷이랍니당원피스 길이도 적당하고면 소재라  시원하고가벼워서 여름철에입고 자기 좋을 거 같아요??또 원피스핏도 흐트러지지않고예쁘게 라인이 잡히는 스타일이라집에서 편안하게입을 수 있어서 아주 마음에  들었어요 ????취향 저격  곰돌이  잠옷 입고꿀 잠 자야겠어요??pposom_official                            ,신상|홈|웨어|공개|귀|여운|곰|돌이|매력|홈|웨어|원피스|앤|곰|돌이|패턴|레이스|포인트|홈|웨어|원피스|귀|엽|여성|무드|길이|소재|여름철|라인|스타일|집|편안|마음|취향|저격|곰|돌이|잠옷|잠
  이벤트 2탄요트에서 프러포즈해줬을때 비와서요트운행이 불가능했답니당ㅜ그래서다시찾은 서울마리나클럽프러포즈받을때 못타서아쉬웠는데  다시탓어용??요트는 생애 두번째인데바다도 매력있는데한강에서 타는것도 좋네요2억짜리 요트...언제또  타보겠어영??프러포즈 감사감사?                    ,이벤트|탄|요트|프러포즈|때|와서|요트|운행|우|서울|마리나|클럽|프러포즈|때|다시|탓|어용|요트|생애|데바|다도|매력|강|요트|프러포즈|감사|감사
베트남 푸꾸옥 혼똔섬인줄??한국도 참 좋은것같에요??우린 신혼이니깐신행 사진 처럼??ㅋㅋㅋㅋㅋㅋㅋㅋ,베트남|혼|섬|인줄|한국|우리|신혼|신행|사진
      해리포터 놀이기구 타고해리포터 굿즈구경했는데 귀염뽀짝한 굿즈들이많더라구요 지팡이목도리 옷  온갖맛이나는젤리 개구리초콜릿등등영화에 나왔던 굿즈제품을판매하더라구요기념으로 하나 살껄그랬나봐요??다른나라 유니버셜스튜디오갈땐 꼭 사와야겠어요??,해리|포터|놀이기구|고해|리포터|귀염|지팡이|목도리|옷|맛|젤리|개구리|초콜릿|영화|나라|유니버셜|스튜디오|갈|때
저희 시밀러룩입어봐쏘요??남편에게맞는 이쁜 옷찾기진짜 어려운데용케찾아서시밀러룩 입어봤네요남자옷 큰사이즈 이쁜게 많은데아시면 알려주세요??신혼일때ㅋㅋㅋㅋ커플룩 많이 입어보려구요??웨이브온 카페피드는요기 까지랍니당??,밀러|룩|남편|옷|밀러|룩|남자|옷|사이즈|웨이브|카페|피드
  ??한강뷰가 너무이쁜 스튜디오 웨딩드레스도 여러벌입어볼수 있어서 좋아여:) 강추합니다???♀?이날 오지게ㅋㅋㅋㅋ사진많이 찍은날뷰도이쁘고  케이크도 이쁘고포토존도 많고 4시간동안 ㅋㅋ신나게ㅋㅋ놀았어여 공주놀이ㅋㅋ대만족???????????? 마음에 드는사진이 100장넘지만  베스트만??즐거웠던    피드엔 짝꿍이랑찍은 사진 올려보려구욥????,스튜디오|웨딩드레스|벌|강|이날|케이크|포토|존|시간|동안|마음|사진|피드|짝꿍|이랑|사진|욥
요즘 전시에 빠졌어요이번달만해도ㅋㅋ4곳이나 갔다왔어여??천천히 올려보게요여기는 저번에 갔다온뚝섬미술관   선보이는공감각 치유 전시 로그아웃은  일상에 지친우리들을 위로하기 위해기획된 전시랍니당:)지친  현실을 벗어나오롯이 나에게만 집중할수 있는 곳뚝섬미술관 로그아웃 강추합니다ㅎㅎㅎㅎ평일추천주말대기 2시간 걸려여간만에남편이랑 힐링했네요?,요즘|전시|저번|뚝섬|미술관|공감각|치유|전시|로그|아웃|일상|우리|위로|위해|기획|현실|집중|곳|뚝섬|미술관|로그|아웃|시간|남편|이랑|힐링
이번 주말에도날씨가 좋기를??빨리 주말에데이트하고싶따??여보가찍어준사진이 젤루좋음??                        ,이번|주말|에도|날씨|젤|루
  비건 화장품에관심이 많아서 주로 비건 화장품을선호하는데 마침   만든비건제품이 있어서 소개해요???♀?외관 부터 너무이쁜  색을 띠고 있는???비타세럼은 미백 .주름개선 2중 기능성을갖고있으며  요즘 떠오르는성분인 PHA성분이 담겨있어각질제거등 피부흡수가 잘 되고 자극적이지 않아 민감성 피부에 적합한 성분이랍니다 ???카밍크림 미백 주름개선 2중 기능성과피부진정 및 모공케어항산화 효능으로 사용되는병풀추출물 함유로 콜라겐 형성을 증가시킴 ????전  요즘 콜라겐  관심많아요ㅎㅎ피부탄력이 떨어지는 것 같아서?????선크림백탁이없고 눈시림 없는 선크림으로끈적이지않은 산뜻한 발림성으로 갖고있으며 유해성분 20가지 무첨가 라는클린뷰티 제품이랍니당3가지 모든 제품은저자극 테스트 완료된제품으로  믿고 사용해도 좋아요??파시랩 제품으로 건강하게피부관리해봅시당                            ,화장품|관심|화장품|을|선호|비|제품|소개|외과|색|미백|주름|개선|기능|요즘|성분|성분|각질|제거|피부|흡수|자극|피부|성분|카|밍크|림|미백|주름|개선|기능|피부|진정|모공|어|항산|효능|사용|병풀|추출물|함유|콜라겐|형성|증가|전|요즘|콜라겐|선|크림|백|탁|눈|크림|발림|유해|성분|첨가|클린|뷰티|제품|은|자극|테스트|완료|제품|사용|파시|랩|제품
끝나지않은 생일??생일이라 생일식사권받아서 공짜로 밥먹었어욥??감사해요?? the_hyundai 더현대서울 도원스타일깔끔한 중식 맛집코스요리 먹었는데칠리새우 빼고다 맛있었어요ㅎㅎ칠리새우 덜 달아서 아쉽디저트는 광주요그릇에담아져서 너무 귀엽더라구요??요즘 그릇에 빠짐ㅎㅎ이 코스에는 없지만트러플 스테이크 블랙이맛있는  맛집이랍니당????더현대 서울 데이트가시면맛집으로 추천합니다:),생일|생일|일식|사권|공짜|밥|어|욥|감사|더|현대|서울|도원|스타일|중식|맛집|코스|요리|칠리|새우|광주요|그릇|요즘|그릇|코스|스테이크|블랙|서울|데이트|가시|면|맛집|추천
빼놓을수 없는 소품샵??제주도 감귤모자너무귀여웠어요벙거지라 굉장히 편하고따뜻해요:)안경도너무 귀엽고다음번에제주도 갔을때기념으로 하나사와야겠어요?,감귤|모자|벙거지|편|하고|안경|다음번|에|제주도|때|기념|사와
저번주에외할아버지가돌아가셔서너무 슬펐는데남편이 곁에있어서힘이 된 하루??친정아빠가 처음으로찍어주신 저희부부 첫 사진??자주자주 찍어달라고 해야겠어요ㅎㅎ삼각대 없어도편하게 찍을수있고역시  가족이최고랍니당????서울도이번주부터벚꽃이만개할꺼같은데빨리 구경하고싶어지네영ㅎ요기는 경주랍니당:)경주 벚꽃 너무이쁘더라구요??,번주|외할아버지|남편|곁|힘|하루|친정|아빠|처음|부부|사진|자주|자주|벚꽃
홍대 한옥카페  너무 이쁜곳홍대 데이트코스로추천해요???♀?카페투어는 주말 유일한 즐거움?빨리 주말이왔으면 좋겠어요 ㅠㅠ평일은 왜 이렇게 시간이 안갈까영??,홍대|한옥|카페|곳|홍대|데이트|코스|추천|카페|투어|주말|유일한|즐거움|주말|시간|까|영
